l	fo
1142	5813	0.036506538772
1143	5814	0.036925222288
1144	5815	0.037011796542
1145	5816	0.03666231452
1146	5817	0.036501037398
1147	5818	0.03594424044
1148	5819	0.036229153704
1149	5820	0.037026852934
1150	5821	0.038805534012
1151	5822	0.03808832857
1152	5823	0.03490621803
1153	5824	0.033874276086
1154	5825	0.034675160322
1155	5826	0.034581347418
1156	5827	0.034010362706
1157	5828	0.032293934018
1158	5829	0.032053031746
1159	5830	0.03290979836
1160	5831	0.033689835284
1161	5832	0.03460653792
1162	5833	0.036233207348
1163	5834	0.03612810215
1164	5835	0.033948399862
1165	5836	0.033031118134
1166	5837	0.032681636112
1167	5838	0.033209188924
1168	5839	0.033155043822
1169	5840	0.032745625778
1170	5841	0.03278963677
1171	5842	0.033100030082
1172	5843	0.033732109
1173	5844	0.034388220236
1174	5845	0.035507315526
1175	5846	0.035983039604
1176	5847	0.036094514814
1177	5848	0.035697836794
1178	5849	0.035702179984
1179	5850	0.035844636616
1180	5851	0.03589501762
1181	5852	0.036174139964
1182	5853	0.035992594622
1183	5854	0.035440140854
1184	5855	0.034109097892
1185	5856	0.03351350177
1186	5857	0.033465437134
1187	5858	0.033272020406
1188	5859	0.033045305888
1189	5860	0.032806430438
1190	5861	0.032469398894
1191	5862	0.031515923916
1192	5863	0.03152432075
1193	5864	0.03219461974
1194	5865	0.03404192322
1195	5866	0.034815300586
1196	5867	0.035086894734
1197	5868	0.035312740614
1198	5869	0.035394971678
1199	5870	0.035205608594
1200	5871	0.035366885716
1201	5872	0.03552295101
1202	5873	0.036139973536
1203	5874	0.037107636268
1204	5875	0.038756890284
1205	5876	0.039238984374
1206	5877	0.039548219502
1207	5878	0.03852988622
1208	5879	0.036480769178
1209	5880	0.032807878168
1210	5881	0.03147799339
1211	5882	0.031736268422
1212	5883	0.03111316543
1213	5884	0.029992332864
1214	5885	0.029177839966
1215	5886	0.028558211526
1216	5887	0.028633783032
1217	5888	0.027508896822
1218	5889	0.024464320632
1219	5890	0.023080290752
1220	5891	0.022750208312
1221	5892	0.02405403395
1222	5893	0.024614595006
1223	5894	0.025328615442
1224	5895	0.025725583008
1225	5896	0.025898731516
1226	5897	0.025230169802
1227	5898	0.02649490673
1228	5899	0.029989147858
1229	5900	0.032038554446
1230	5901	0.03345559257
1231	5902	0.034134288394
1232	5903	0.034606248374
1233	5904	0.034275876388
1234	5905	0.034477110858
1235	5906	0.034886239356
1236	5907	0.035683938586
1237	5908	0.03581539247
1238	5909	0.035393234402
1239	5910	0.035307818332
1240	5911	0.035325480638
1241	5912	0.03558954659
1242	5913	0.035080814268
1243	5914	0.033636848366
1244	5915	0.033202818912
1245	5916	0.033690993468
1246	5917	0.033851401952
1247	5918	0.03386819562
1248	5919	0.033750639944
1249	5920	0.033464568496
1250	5921	0.032544680854
1251	5922	0.0323422882
1252	5923	0.032617646446
1253	5924	0.033741953564
1254	5925	0.034158610258
1255	5926	0.034377507034
1256	5927	0.034336681048
1257	5928	0.034048003686
1258	5929	0.033369018316
1259	5930	0.032962495732
1260	5931	0.03232636317
1261	5932	0.032341998654
1262	5933	0.032809036352
1263	5934	0.034109097892
1264	5935	0.034249817248
1265	5936	0.033353093286
1266	5937	0.033260728112
1267	5938	0.033515239046
1268	5939	0.034305989172
1269	5940	0.034474215398
1270	5941	0.034416016652
1271	5942	0.034200883974
1272	5943	0.033809707328
1273	5944	0.0330951078
1274	5945	0.033179365686
1275	5946	0.03423302358
1276	5947	0.034089119218
1277	5948	0.032538889934
1278	5949	0.031863379116
1279	5950	0.031707024276
1280	5951	0.032404830136
1281	5952	0.032634440114
1282	5953	0.032610986888
1283	5954	0.032864629184
1284	5955	0.03329779
1285	5956	0.034083617844
1286	5957	0.034475952674
1287	5958	0.03450519682
1288	5959	0.034793874182
1289	5960	0.035211109968
1290	5961	0.036020101492
1291	5962	0.035965377298
1292	5963	0.035141039836
1293	5964	0.03456744921
1294	5965	0.034006888154
1295	5966	0.03310234645
1296	5967	0.033793203206
1297	5968	0.037100108072
1298	5969	0.037406158194
1299	5970	0.036136498984
1300	5971	0.032353290948
1301	5972	0.032094436824
1302	5973	0.034409067548
1303	5974	0.034943279918
1304	5975	0.03429527597
1305	5976	0.03404192322
1306	5977	0.033974169456
1307	5978	0.034261109542
1308	5979	0.03427066456
1309	5980	0.034081301476
1310	5981	0.033985172204
1311	5982	0.0339347912
1312	5983	0.033888174294
1313	5984	0.034013837258
1314	5985	0.034292090964
1315	5986	0.034628543416
1316	5987	0.035041436012
1317	5988	0.035864904836
1318	5989	0.035624581656
1319	5990	0.034054084152
1320	5991	0.033407527934
1321	5992	0.033195869808
1322	5993	0.033556065032
1323	5994	0.033817235524
1324	5995	0.034567159664
1325	5996	0.034653733918
1326	5997	0.034351447894
1327	5998	0.033395077456
1328	5999	0.033289393166
1329	6000	0.033955348966
1330	6001	0.033876013362
1331	6002	0.033444300276
1332	6003	0.032415543338
1333	6004	0.032458396146
1334	6005	0.033314294122
1335	6006	0.033719658522
1336	6007	0.034084486482
1337	6008	0.034247790426
1338	6009	0.03423302358
1339	6010	0.033841557388
1340	6011	0.033828527818
1341	6012	0.034225205838
1342	6013	0.03431554419
1343	6014	0.034223179016
1344	6015	0.033820999622
1345	6016	0.033632505176
1346	6017	0.033485705354
1347	6018	0.033406948842
1348	6019	0.033391023812
1349	6020	0.033417662044
1350	6021	0.033578360074
1351	6022	0.033827080088
1352	6023	0.034214492636
1353	6024	0.034729305424
1354	6025	0.035553063794
1355	6026	0.03576037873
1356	6027	0.03524933004
1357	6028	0.035371807998
1358	6029	0.035797151072
1359	6030	0.036790293852
1360	6031	0.036784213386
1361	6032	0.036016047848
1362	6033	0.035582597486
1363	6034	0.0351943163
1364	6035	0.03487871116
1365	6036	0.034434837142
1366	6037	0.033629030624
1367	6038	0.033578360074
1368	6039	0.03434884198
1369	6040	0.034897821196
1370	6041	0.035382231654
1371	6042	0.036109860752
1372	6043	0.035881408958
1373	6044	0.034141237498
1374	6045	0.033496997648
1375	6046	0.033479914434
1376	6047	0.034509829556
1377	6048	0.034812694672
1378	6049	0.034777659606
1379	6050	0.034911719404
1380	6051	0.03511034796
1381	6052	0.035430006744
1382	6053	0.035608077534
1383	6054	0.035742716424
1384	6055	0.035797730164
1385	6056	0.035780936496
1386	6057	0.035685386316
1387	6058	0.035550747426
1388	6059	0.035344011582
1389	6060	0.035128010266
1390	6061	0.03488739754
1391	6062	0.034501143176
1392	6063	0.03472090859
1393	6064	0.03571839456
1394	6065	0.035958138648
1395	6066	0.035853322996
1396	6067	0.035288997842
1397	6068	0.035161308056
1398	6069	0.035081682906
1399	6070	0.035243828666
1400	6071	0.035835371144
1401	6072	0.036183694982
1402	6073	0.036395353108
1403	6074	0.036573713444
1404	6075	0.0363090684
1405	6076	0.035440140854
1406	6077	0.034790978722
1407	6078	0.034207253986
1408	6079	0.033477887612
1409	6080	0.033518713598
1410	6081	0.03495978404
1411	6082	0.035020299154
1412	6083	0.034290353688
1413	6084	0.032042318544
1414	6085	0.03178491215
1415	6086	0.032806140892
1416	6087	0.033643507924
1417	6088	0.034640704348
1418	6089	0.036103780286
1419	6090	0.036350183932
1420	6091	0.03527394145
1421	6092	0.035186209012
1422	6093	0.03549689187
1423	6094	0.036509723778
1424	6095	0.036232049164
1425	6096	0.034903612116
1426	6097	0.034239972684
1427	6098	0.03363221563
1428	6099	0.033451828472
1429	6100	0.033648430206
1430	6101	0.034782871434
1431	6102	0.034743782724
1432	6103	0.033216138028
1433	6104	0.032806140892
1434	6105	0.033078893224
1435	6106	0.034449314442
1436	6107	0.035231088642
1437	6108	0.036169217682
1438	6109	0.036606432142
1439	6110	0.036670711354
1440	6111	0.036352789846
1441	6112	0.035692914512
1442	6113	0.0338913593
1443	6114	0.033347591912
1444	6115	0.03353666545
1445	6116	0.034883343896
1446	6117	0.035270756444
1447	6118	0.03532171654
1448	6119	0.035340247484
1449	6120	0.035253383684
1450	6121	0.035078208354
1451	6122	0.03471511767
1452	6123	0.0338479274
1453	6124	0.033664355236
1454	6125	0.033854586958
1455	6126	0.034482322686
1456	6127	0.03510600477
1457	6128	0.036172402688
1458	6129	0.036664341342
1459	6130	0.03694896506
1460	6131	0.036798690686
1461	6132	0.036247105556
1462	6133	0.03479039963
1463	6134	0.034360713366
1464	6135	0.034994819106
1465	6136	0.034967891328
1466	6137	0.034581636964
1467	6138	0.03328476043
1468	6139	0.033369018316
1469	6140	0.034823118328
1470	6141	0.03556638291
1471	6142	0.036017785124
1472	6143	0.036049635184
1473	6144	0.036247105556
1474	6145	0.03664783722
1475	6146	0.03654215293
1476	6147	0.036089592532
1477	6148	0.035004953216
1478	6149	0.034759707754
1479	6150	0.035366017078
1480	6151	0.035145383026
1481	6152	0.034511856378
1482	6153	0.033095976438
1483	6154	0.033119140118
1484	6155	0.034590323344
1485	6156	0.034751890012
1486	6157	0.034337839232
1487	6158	0.03318486706
1488	6159	0.032499511678
1489	6160	0.031731056594
1490	6161	0.031249831142
1491	6162	0.030909325046
1492	6163	0.030823329884
1493	6164	0.030974472896
1494	6165	0.031665619198
1495	6166	0.031709340644
1496	6167	0.03086849906
1497	6168	0.030843019012
1498	6169	0.031322507188
1499	6170	0.032671502002
1500	6171	0.033338615986
1501	6172	0.034168165276
1502	6173	0.03410562334
1503	6174	0.033369597408
1504	6175	0.031227825646
1505	6176	0.03113777684
1506	6177	0.032787320402
1507	6178	0.033558670946
1508	6179	0.034056979612
1509	6180	0.034299908706
1510	6181	0.034191908048
1511	6182	0.03353666545
1512	6183	0.033090475064
1513	6184	0.032662526076
1514	6185	0.03206577177
1515	6186	0.032483876194
1516	6187	0.034291222326
1517	6188	0.03468905853
1518	6189	0.033908152968
1519	6190	0.0333556992
1520	6191	0.03285044143
1521	6192	0.032001782104
1522	6193	0.03225976759
1523	6194	0.03374369084
1524	6195	0.034960073586
1525	6196	0.0361498181
1526	6197	0.038228468834
1527	6198	0.03752950479
1528	6199	0.0326173569
1529	6200	0.030888477734
1530	6201	0.03094088556
1531	6202	0.03418380076
1532	6203	0.034453368086
1533	6204	0.032198383838
1534	6205	0.03204984674
1535	6206	0.03301403492
1536	6207	0.03617732497
1537	6208	0.036250001016
1538	6209	0.033706339406
1539	6210	0.03268540021
1540	6211	0.03220620158
1541	6212	0.032568423626
1542	6213	0.032100227744
1543	6214	0.03092496053
1544	6215	0.030591693084
1545	6216	0.030701720564
1546	6217	0.031415451454
1547	6218	0.031662144646
1548	6219	0.031758273918
1549	6220	0.031969932044
1550	6221	0.032364293696
1551	6222	0.03256234316
1552	6223	0.032616198716
1553	6224	0.03242336108
1554	6225	0.03237413826
1555	6226	0.03240164513
1556	6227	0.032371532346
1557	6228	0.032306674042
1558	6229	0.032221837064
1559	6230	0.032056216752
1560	6231	0.031539087596
1561	6232	0.031519108922
1562	6233	0.031828923142
1563	6234	0.032768210366
1564	6235	0.032992608516
1565	6236	0.032521517174
1566	6237	0.032635598298
1567	6238	0.033051965446
1568	6239	0.034120679732
1569	6240	0.034078695562
1570	6241	0.033110164192
1571	6242	0.032551629958
1572	6243	0.032078511794
1573	6244	0.03154893216
1574	6245	0.031790413524
1575	6246	0.033098871898
1576	6247	0.033472386238
1577	6248	0.033436192988
1578	6249	0.03283017321
1579	6250	0.032794848598
1580	6251	0.033276942688
1581	6252	0.03294599161
1582	6253	0.031368834548
1583	6254	0.03074399428
1584	6255	0.030748047924
1585	6256	0.031838767706
1586	6257	0.032245000744
1587	6258	0.03212802416
1588	6259	0.032527018548
1589	6260	0.033257543106
1590	6261	0.034872630694
1591	6262	0.035054465582
1592	6263	0.033657116586
1593	6264	0.033272020406
1594	6265	0.033371913776
1595	6266	0.034593797896
1596	6267	0.033991831762
1597	6268	0.031092318118
1598	6269	0.030378297682
1599	6270	0.030831726718
1600	6271	0.033199054814
1601	6272	0.033582413718
1602	6273	0.032717539816
1603	6274	0.03258405911
1604	6275	0.032690322492
1605	6276	0.03306904866
1606	6277	0.033519871782
1607	6278	0.034699482186
1608	6279	0.034591481528
1609	6280	0.033735873098
1610	6281	0.031746692078
1611	6282	0.031550090344
1612	6283	0.032476637544
1613	6284	0.032966838922
1614	6285	0.033996174952
1615	6286	0.034103596518
1616	6287	0.033517265868
1617	6288	0.03100892887
1618	6289	0.031424716926
1619	6290	0.03558809886
1620	6291	0.03692580138
1621	6292	0.036651890864
1622	6293	0.033407238388
1623	6294	0.033034013594
1624	6295	0.034216809004
1625	6296	0.035324322454
1626	6297	0.036699086862
1627	6298	0.038219782454
1628	6299	0.040466369868
1629	6300	0.044550705744
1630	6301	0.046366159164
1631	6302	0.046869679658
1632	6303	0.04618403473
1633	6304	0.043642689488
1634	6305	0.037375755864
1635	6306	0.03434449879
1636	6307	0.03278239812
1637	6308	0.033014903558
1638	6309	0.032950624346
1639	6310	0.033893675668
1640	6311	0.033935080746
1641	6312	0.033074260488
1642	6313	0.032705089338
1643	6314	0.032642547402
1644	6315	0.032954967536
1645	6316	0.033388128352
1646	6317	0.034394590248
1647	6318	0.034918378962
1648	6319	0.035132932548
1649	6320	0.034942990372
1650	6321	0.034732779976
1651	6322	0.034005440424
1652	6323	0.033861825608
1653	6324	0.034090566948
1654	6325	0.035125983444
1655	6326	0.035050701484
1656	6327	0.033926683912
1657	6328	0.033443721184
1658	6329	0.033235827156
1659	6330	0.033240749438
1660	6331	0.033765696336
1661	6332	0.03554466696
1662	6333	0.035905730822
1663	6334	0.035487047306
1664	6335	0.033799283672
1665	6336	0.033611368318
1666	6337	0.034520253212
1667	6338	0.03460219473
1668	6339	0.034355501538
1669	6340	0.03347441306
1670	6341	0.034039317306
1671	6342	0.036195855914
1672	6343	0.036701982322
1673	6344	0.035819156568
1674	6345	0.035275968272
1675	6346	0.034827461518
1676	6347	0.034376059304
1677	6348	0.034295565516
1678	6349	0.034927354888
1679	6350	0.034998583204
1680	6351	0.034728726332
1681	6352	0.033670725248
1682	6353	0.033668119334
1683	6354	0.03485265202
1684	6355	0.03514943667
1685	6356	0.034971076334
1686	6357	0.03409838469
1687	6358	0.033527689524
1688	6359	0.032441892024
1689	6360	0.032353580494
1690	6361	0.032925433844
1691	6362	0.034349710618
1692	6363	0.035645718514
1693	6364	0.038101647686
1694	6365	0.038636149602
1695	6366	0.0380029125
1696	6367	0.035678726758
1697	6368	0.034759128662
1698	6369	0.034021365454
1699	6370	0.033872249264
1700	6371	0.03420406898
1701	6372	0.035202134042
1702	6373	0.035522371918
1703	6374	0.035898492172
1704	6375	0.035478940018
1705	6376	0.0333122673
1706	6377	0.03265789334
1707	6378	0.033026485398
1708	6379	0.035892411706
1709	6380	0.035515422814
1710	6381	0.03119279058
1711	6382	0.02982613346
1712	6383	0.03017503639
1713	6384	0.033280127694
1714	6385	0.034742045448
1715	6386	0.036355974852
1716	6387	0.03690842862
1717	6388	0.036648995404
1718	6389	0.035022325976
1719	6390	0.034621594312
1720	6391	0.034882475258
1721	6392	0.034889713908
1722	6393	0.03485265202
1723	6394	0.034814142402
1724	6395	0.034549786904
1725	6396	0.033620054698
1726	6397	0.03372052716
1727	6398	0.0344270194
1728	6399	0.036137657168
1729	6400	0.036376243072
1730	6401	0.035696968156
1731	6402	0.035273362358
1732	6403	0.0347889519
1733	6404	0.03411865291
1734	6405	0.034238235408
1735	6406	0.035266413254
1736	6407	0.035411765346
1737	6408	0.034985264088
1738	6409	0.034548918266
1739	6410	0.034013547712
1740	6411	0.033127536952
1741	6412	0.03289097787
1742	6413	0.033245961266
1743	6414	0.033483388986
1744	6415	0.033735294006
1745	6416	0.034054663244
1746	6417	0.034213044906
1747	6418	0.034176851656
1748	6419	0.034267479554
1749	6420	0.034416306198
1750	6421	0.034877842522
1751	6422	0.034427598492
1752	6423	0.032224442978
1753	6424	0.032221257972
1754	6425	0.033489758998
1755	6426	0.03702279929
1756	6427	0.037357804012
1757	6428	0.035332140196
1758	6429	0.034516489114
1759	6430	0.033998780866
1760	6431	0.03386095697
1761	6432	0.033566488688
1762	6433	0.033099161444
1763	6434	0.033206293464
1764	6435	0.034200594428
1765	6436	0.034691664444
1766	6437	0.034867997958
1767	6438	0.034401539352
1768	6439	0.034526623224
1769	6440	0.035245855488
1770	6441	0.03554466696
1771	6442	0.03559244205
1772	6443	0.03521168906
1773	6444	0.035122798438
1774	6445	0.035257147782
1775	6446	0.035166230338
1776	6447	0.034937488998
1777	6448	0.034450472626
1778	6449	0.034241130868
1779	6450	0.033995885406
1780	6451	0.034141527044
1781	6452	0.034584532424
1782	6453	0.035630662122
1783	6454	0.03575748327
1784	6455	0.035222112716
1785	6456	0.03485409975
1786	6457	0.034454236724
1787	6458	0.033802468678
1788	6459	0.034158031166
1789	6460	0.035820893844
1790	6461	0.036273454242
1791	6462	0.036172402688
1792	6463	0.035223849992
1793	6464	0.035469964092
1794	6465	0.036731516014
1795	6466	0.036953597796
1796	6467	0.03610204301
1797	6468	0.035828132494
1798	6469	0.035892990798
1799	6470	0.03675496924
1800	6471	0.036656234054
1801	6472	0.035304054234
1802	6473	0.035000030934
1803	6474	0.035342563852
1804	6475	0.03711690174
1805	6476	0.037055807534
1806	6477	0.03500466367
1807	6478	0.03443425805
1808	6479	0.034646495268
1809	6480	0.03642922999
1810	6481	0.03617298178
1811	6482	0.033686939824
1812	6483	0.033219323034
1813	6484	0.033813760972
1814	6485	0.03629748656
1815	6486	0.036408672224
1816	6487	0.034701509008
1817	6488	0.034122706554
1818	6489	0.03394637304
1819	6490	0.034291511872
1820	6491	0.034439759424
1821	6492	0.034834989714
1822	6493	0.034835568806
1823	6494	0.03461232884
1824	6495	0.034196251238
1825	6496	0.033353093286
1826	6497	0.031352909518
1827	6498	0.03117831328
1828	6499	0.032727673926
1829	6500	0.033953901236
1830	6501	0.03516970489
1831	6502	0.036679108188
1832	6503	0.037292366616
1833	6504	0.037198264166
1834	6505	0.036879763566
1835	6506	0.036248842832
1836	6507	0.034840491088
1837	6508	0.03463694025
1838	6509	0.035572463376
1839	6510	0.03596740412
1840	6511	0.036171244504
1841	6512	0.036269690144
1842	6513	0.035857955732
1843	6514	0.034517936844
1844	6515	0.033979960376
1845	6516	0.033844163302
1846	6517	0.034111124714
1847	6518	0.034779396882
1848	6519	0.036638861294
1849	6520	0.03708939487
1850	6521	0.036785950662
1851	6522	0.035401052144
1852	6523	0.035003505486
1853	6524	0.03486712932
1854	6525	0.034915483502
1855	6526	0.035163045332
1856	6527	0.035626898024
1857	6528	0.03630472521
1858	6529	0.037578438064
1859	6530	0.038029261186
1860	6531	0.037672250968
1861	6532	0.037602180836
1862	6533	0.03764242773
1863	6534	0.03793197373
1864	6535	0.037913732332
1865	6536	0.037312055744
1866	6537	0.037418319126
1867	6538	0.037987277016
1868	6539	0.03944485158
1869	6540	0.039930420222
1870	6541	0.039329612272
1871	6542	0.039795491786
1872	6543	0.04086652244
1873	6544	0.042288482846
1874	6545	0.045295707602
1875	6546	0.045382860948
1876	6547	0.055530290064
1877	6548	0.072662726884
1878	6549	0.105456706844
1879	6550	0.105524460608
1880	6551	0.07687591073
1881	6552	0.062892865752
1882	6553	0.05241651238
1883	6554	0.045330742668
1884	6555	0.042406617614
1885	6556	0.045008188424
1886	6557	0.047300813652
1887	6558	0.04377501201
1888	6559	0.0536239192
1889	6560	0.074190661126
1890	6561	0.084277285582
1891	6562	0.164202405238
1892	6563	0.40242840356
1893	6564	0.484430436674
1894	6565	0.463497129512
1895	6566	0.27410451182
1896	6567	0.184562700866
1897	6568	0.105194667714
1898	6569	0.055352798366
1899	6570	0.031231589744
1900	6571	0.04480000485
1901	6572	0.04228674557
1902	6573	0.041709680392
1903	6574	0.041437507152
1904	6575	0.04183071062
1905	6576	0.042736410508
1906	6577	0.044923930538
1907	6578	0.048121387016
1908	6579	0.052361209094
1909	6580	0.057635289484
1910	6581	0.057964503286
1911	6582	0.088187604312
1912	6583	0.158679315288
1913	6584	0.192227562578
1914	6585	0.20909853936
1915	6586	0.212596834132
1916	6587	0.179279355004
1917	6588	0.086051913016
1918	6589	0.047465565326
1919	6590	0.046990709886
1920	6591	0.042021231888
1921	6592	0.038833040882
1922	6593	0.038068928988
1923	6594	0.037246328802
1924	6595	0.037812970324
1925	6596	0.037757667038
1926	6597	0.037436270978
1927	6598	0.036459921866
1928	6599	0.03646108005
1929	6600	0.037740004732
1930	6601	0.0378870941
1931	6602	0.037392839078
1932	6603	0.03553598058
1933	6604	0.035649482612
1934	6605	0.037873195892
1935	6606	0.038365713638
1936	6607	0.037999437948
1937	6608	0.036368135784
1938	6609	0.03559099432
1939	6610	0.03466879031
1940	6611	0.034481454048
1941	6612	0.034810378304
1942	6613	0.036042106988
1943	6614	0.035814523832
1944	6615	0.033931027102
1945	6616	0.033995016768
1946	6617	0.035042594196
1947	6618	0.037589440812
1948	6619	0.037722631972
1949	6620	0.036038053344
1950	6621	0.035718684106
1951	6622	0.036572844806
1952	6623	0.036624094448
1953	6624	0.03618022043
1954	6625	0.034549786904
1955	6626	0.034461475374
1956	6627	0.036024734228
1957	6628	0.036556340684
1958	6629	0.036551418402
1959	6630	0.03554321923
1960	6631	0.035539165586
1961	6632	0.036475267804
1962	6633	0.036626989908
1963	6634	0.036356264398
1964	6635	0.03520155495
1965	6636	0.03536370071
1966	6637	0.03698226285
1967	6638	0.037310028922
1968	6639	0.03698660604
1969	6640	0.035612131178
1970	6641	0.035357330698
1971	6642	0.035818577476
1972	6643	0.035827263856
1973	6644	0.035679884942
1974	6645	0.035270466898
1975	6646	0.035280601008
1976	6647	0.035564066542
1977	6648	0.035765011466
1978	6649	0.036269400598
1979	6650	0.03630327748
1980	6651	0.035969720488
1981	6652	0.034806614206
1982	6653	0.034540231886
1983	6654	0.034905928484
1984	6655	0.035244118212
1985	6656	0.035662801728
1986	6657	0.036243051912
1987	6658	0.036658550422
1988	6659	0.037319294394
1989	6660	0.037325085314
1990	6661	0.036848782144
1991	6662	0.035454039062
1992	6663	0.035064889238
1993	6664	0.035456644976
1994	6665	0.035427111284
1995	6666	0.035236590016
1996	6667	0.034730463608
1997	6668	0.034671106678
1998	6669	0.03474986319
1999	6670	0.035131195272
2000	6671	0.035775724668
2001	6672	0.037170178204
2002	6673	0.036562710696
2003	6674	0.033275784504
2004	6675	0.032844940056
2005	6676	0.03383634556
2006	6677	0.036882079934
2007	6678	0.03768006871
2008	6679	0.037631714528
2009	6680	0.037371991766
2010	6681	0.036076562962
2011	6682	0.0354983396
2012	6683	0.035388891212
2013	6684	0.036108992114
2014	6685	0.036284167444
2015	6686	0.036444286382
2016	6687	0.036237260992
2017	6688	0.035723606388
2018	6689	0.034506065458
2019	6690	0.0342243372
2020	6691	0.034738570896
2021	6692	0.034960942224
2022	6693	0.035107742046
2023	6694	0.035125114806
2024	6695	0.035256858236
2025	6696	0.035515133268
2026	6697	0.03561850119
2027	6698	0.035629793484
2028	6699	0.035481835478
2029	6700	0.035517739182
2030	6701	0.035898202626
2031	6702	0.035724764572
2032	6703	0.03521747998
2033	6704	0.0339058366
2034	6705	0.03457324013
2035	6706	0.037628819068
2036	6707	0.038291879408
2037	6708	0.037825710348
2038	6709	0.035648034882
2039	6710	0.035974932316
2040	6711	0.037601312198
2041	6712	0.039222190706
2042	6713	0.036180509976
2043	6714	0.042224203634
2044	6715	0.0552888087
2045	6716	0.08172001531
2046	6717	0.096822155578
2047	6718	0.116256193552
2048	6719	0.11644961028
2049	6720	0.101638174196
2050	6721	0.059021346186
2051	6722	0.042698479982
2052	6723	0.041092078774
2053	6724	0.037886804554
2054	6725	0.0364393641
2055	6726	0.037072890748
2056	6727	0.038279139384
2057	6728	0.036386956274
2058	6729	0.044395798634
2059	6730	0.059329133584
2060	6731	0.08741104194
2061	6732	0.095741569906
2062	6733	0.094797939492
2063	6734	0.087510066672
2064	6735	0.073145689612
2065	6736	0.047310947762
2066	6737	0.037299894812
2067	6738	0.03617153405
2068	6739	0.033888174294
2069	6740	0.033153017
2070	6741	0.034327705122
2071	6742	0.03459929927
2072	6743	0.035273362358
2073	6744	0.03542740083
2074	6745	0.035083420182
2075	6746	0.034912588042
2076	6747	0.034808061936
2077	6748	0.03439372161
2078	6749	0.035166519884
2079	6750	0.038327783112
2080	6751	0.039102318662
2081	6752	0.038383086398
2082	6753	0.0348758157
2083	6754	0.034191328956
2084	6755	0.035217190434
2085	6756	0.035902835362
2086	6757	0.036683451378
2087	6758	0.037879565904
2088	6759	0.03794789876
2089	6760	0.036764234712
2090	6761	0.036351921208
2091	6762	0.036236392354
2092	6763	0.036499010576
2093	6764	0.036688663206
2094	6765	0.03733261351
2095	6766	0.037203186448
2096	6767	0.036613960338
2097	6768	0.035295078308
2098	6769	0.035017114148
2099	6770	0.035458092706
2100	6771	0.03547951911
2101	6772	0.034941832188
2102	6773	0.035059098318
2103	6774	0.035666855372
2104	6775	0.037287444334
2105	6776	0.03795658514
2106	6777	0.038246710232
2107	6778	0.038159556886
2108	6779	0.037694256464
2109	6780	0.036619172166
2110	6781	0.035876776222
2111	6782	0.034852072928
2112	6783	0.034493325434
2113	6784	0.034616382484
2114	6785	0.035586940676
2115	6786	0.035778909674
2116	6787	0.035408290794
2117	6788	0.035423636732
2118	6789	0.035616763914
2119	6790	0.036012573296
2120	6791	0.036488876466
2121	6792	0.037564539856
2122	6793	0.037709602402
2123	6794	0.037292656162
2124	6795	0.036009098744
2125	6796	0.035608077534
2126	6797	0.035715788646
2127	6798	0.03550557825
2128	6799	0.035193158116
2129	6800	0.03468905853
2130	6801	0.034614934754
2131	6802	0.035003505486
2132	6803	0.034916062594
2133	6804	0.034184090306
2134	6805	0.033977933554
2135	6806	0.034127918382
2136	6807	0.03495544085
2137	6808	0.035228772274
2138	6809	0.03518418219
2139	6810	0.035186209012
2140	6811	0.035171442166
2141	6812	0.034965864506
2142	6813	0.03529131421
2143	6814	0.036543890206
2144	6815	0.036887870854
2145	6816	0.036692427304
2146	6817	0.035488495036
2147	6818	0.03542450537
2148	6819	0.036412436322
2149	6820	0.036546785666
2150	6821	0.036256660574
2151	6822	0.035284654652
2152	6823	0.034956019942
2153	6824	0.03469774491
2154	6825	0.034894346644
2155	6826	0.035450854056
2156	6827	0.036728331008
2157	6828	0.036559236144
2158	6829	0.034934303992
2159	6830	0.034544575076
2160	6831	0.03467458123
2161	6832	0.035411186254
2162	6833	0.03611362485
2163	6834	0.037265728384
2164	6835	0.037973089262
2165	6836	0.038847518182
2166	6837	0.038907454204
2167	6838	0.038302882156
2168	6839	0.036663472704
2169	6840	0.035441009492
2170	6841	0.033772934986
2171	6842	0.032877369208
2172	6843	0.03253338856
2173	6844	0.032761840354
2174	6845	0.033471228054
2175	6846	0.03524788231
2176	6847	0.03642633453
2177	6848	0.03735288173
2178	6849	0.038101937232
2179	6850	0.038321992192
2180	6851	0.03794934649
2181	6852	0.03754832528
2182	6853	0.036988632862
2183	6854	0.036104648924
2184	6855	0.03578354241
2185	6856	0.035961034108
2186	6857	0.035835081598
2187	6858	0.03560836708
2188	6859	0.035161597602
2189	6860	0.035244697304
2190	6861	0.03572129002
2191	6862	0.036120573954
2192	6863	0.036972418286
2193	6864	0.037203186448
2194	6865	0.036952150066
2195	6866	0.035705654536
2196	6867	0.035371518452
2197	6868	0.035540613316
2198	6869	0.035819446114
2199	6870	0.036271137874
2200	6871	0.037175100486
2201	6872	0.037413975936
2202	6873	0.037054070258
2203	6874	0.036890476768
2204	6875	0.036772631546
2205	6876	0.036747151498
2206	6877	0.036610485786
2207	6878	0.036371899882
2208	6879	0.03620048865
2209	6880	0.036060348386
2210	6881	0.035912969472
2211	6882	0.03594424044
2212	6883	0.036078589784
2213	6884	0.03635684349
2214	6885	0.036769736086
2215	6886	0.037539349354
2216	6887	0.037425847322
2217	6888	0.036461369596
