       Wave            Flux
       4054.5593      0.40483048
       4055.4930       1.7718196
       4056.4270     -0.87016849
       4057.3611      -3.6813869
       4058.2955       1.7083603
       4059.2301       2.2403164
       4060.1648      -1.9918037
       4061.0999      -1.9335251
       4062.0351      -1.6294246
       4062.9705       2.2684508
       4063.9062     -0.50014517
       4064.8420     -0.85929490
       4065.7781     -0.37477121
       4066.7144       1.5475533
       4067.6509       1.0336532
       4068.5877       5.3417590
       4069.5246       1.9930730
       4070.4618       3.3205484
       4071.3992      -3.5074386
       4072.3368       1.4056955
       4073.2746      -3.4539045
       4074.2126     -0.93107710
       4075.1508      -4.8723793
       4076.0893       1.7155276
       4077.0280      0.36678409
       4077.9669       2.4909884
       4078.9060       1.4419088
       4079.8453       5.1077779
       4080.7848       3.7791006
       4081.7246       2.6367175
       4082.6646     -0.37581392
       4083.6047      -1.7784232
       4084.5451       2.4058167
       4085.4858       1.7077886
       4086.4266    -0.051449253
       4087.3677       1.2251234
       4088.3089     -0.46941754
       4089.2504      0.22283332
       4090.1921       1.0350100
       4091.1341       3.0794292
       4092.0762       3.3979525
       4093.0185      -1.3531834
       4093.9611       2.3453333
       4094.9039       1.2500670
       4095.8469      0.13026155
       4096.7901      -1.1592646
       4097.7336      -3.7651503
       4098.6772      -2.5135267
       4099.6211      -5.2430378
       4100.5652       2.6288666
       4101.5095     -0.90881322
       4102.4541      -2.4712580
       4103.3988       1.6101845
       4104.3438      -3.3789259
       4105.2889      -2.2758134
       4106.2343      -1.3370914
       4107.1800      0.31109965
       4108.1258      -2.9118313
       4109.0718      -3.3932074
       4110.0181      -1.0691002
       4110.9646      -1.9170123
       4111.9113      0.37927351
       4112.8582     -0.23521407
       4113.8054      -1.3293083
       4114.7527       1.3548055
       4115.7003      0.36984680
       4116.6481     -0.24800719
       4117.5961     -0.67647239
       4118.5444       1.4609165
       4119.4928     -0.89757706
       4120.4415      -1.4214060
       4121.3904      -1.6523818
       4122.3395      -2.0938905
       4123.2888       2.7236924
       4124.2383      -1.4596897
       4125.1881      -1.5698810
       4126.1381       1.1241935
       4127.0883     0.039177747
       4128.0387     -0.88937469
       4128.9893       2.1210327
       4129.9402      -1.8883297
       4130.8913      -2.9684917
       4131.8426      0.74136896
       4132.7941      0.75955763
       4133.7458      -5.2561470
       4134.6978       1.2152237
       4135.6499     0.078477042
       4136.6023       1.2330007
       4137.5549       1.1703722
       4138.5078      0.13260605
       4139.4608      0.23781903
       4140.4141      -2.2446850
       4141.3676       1.4979974
       4142.3213     -0.69869237
       4143.2752     -0.21842512
       4144.2294       1.2591970
       4145.1837      -1.1963578
       4146.1383     -0.28039567
       4147.0931      0.66561048
       4148.0481       1.9416434
       4149.0034       2.4831144
       4149.9588     -0.62727758
       4150.9145      0.82802027
       4151.8704      0.34359985
       4152.8266      -2.6240167
       4153.7829      -3.4735776
       4154.7395      -1.0961653
       4155.6963      -1.8073007
       4156.6533      -1.5826985
       4157.6105       3.1698011
       4158.5679      0.66652969
       4159.5256      -2.8414614
       4160.4835     -0.36436269
       4161.4416      -1.1989574
       4162.3999      -2.3575031
       4163.3585      -1.8480467
       4164.3173     -0.95002900
       4165.2763       2.9477805
       4166.2355     -0.24189674
       4167.1949       1.9562463
       4168.1546      -2.2021193
       4169.1144      0.78915899
       4170.0745      -1.0785988
       4171.0348       1.0318714
       4171.9954     0.015583376
       4172.9561      -1.7254029
       4173.9171      0.71913495
       4174.8783      0.25203056
       4175.8397      -1.3078477
       4176.8014      -2.5911196
       4177.7633      -1.0127204
       4178.7254      0.43253597
       4179.6877      0.52118955
       4180.6502      -1.6118000
       4181.6129      -1.0721263
       4182.5759       2.1520807
       4183.5391       1.5120576
       4184.5025      -1.3668526
       4185.4662    -0.030443607
       4186.4300     -0.70844239
       4187.3941      -3.7124069
       4188.3584     -0.81683464
       4189.3230      0.21193068
       4190.2877      -1.2149931
       4191.2527       1.3156195
       4192.2179       2.9633712
       4193.1833      -2.8595616
       4194.1489      -3.4988792
       4195.1148      0.23823429
       4196.0809      -2.2033005
       4197.0472       1.2296555
       4198.0137      -2.5065753
       4198.9805      -1.7009182
       4199.9474       2.6775518
       4200.9146       1.5400567
       4201.8821      0.73753067
       4202.8497     -0.87085108
       4203.8176      0.20504187
       4204.7856       2.1457072
       4205.7540       3.0905808
       4206.7225       1.5789133
       4207.6913       1.0356115
       4208.6602       3.8333374
       4209.6294       1.2645753
       4210.5989      0.89611370
       4211.5685      -1.2708031
       4212.5384       1.9163331
       4213.5085      -1.6119807
       4214.4788      -3.0057980
       4215.4493      0.45988845
       4216.4201     -0.81600443
       4217.3911     -0.13903784
       4218.3623       1.0408962
       4219.3338     -0.62322669
       4220.3054       1.2021175
       4221.2773       3.1507697
       4222.2494       2.4116921
       4223.2217       3.2531580
       4224.1943      -1.2669249
       4225.1671      -1.3655249
       4226.1401      -2.2252440
       4227.1133     -0.94807632
       4228.0868     -0.65435055
       4229.0604      0.27286046
       4230.0343     0.069663728
       4231.0085      -2.5966440
       4231.9828    -0.078885970
       4232.9574       1.0774903
       4233.9322     0.099345798
       4234.9072     -0.11432109
       4235.8825      -1.4407865
       4236.8579      -2.9501900
       4237.8336     -0.81797888
       4238.8095     0.070128146
       4239.7857     -0.61825464
       4240.7621       2.5055042
       4241.7387     -0.65648921
       4242.7155      0.60375070
       4243.6925   -0.0084394035
       4244.6698       1.9198493
       4245.6473     -0.53392678
       4246.6250       3.3195850
       4247.6030       1.0200070
       4248.5811      -2.9733279
       4249.5595      -1.8948148
       4250.5381      -1.6570548
       4251.5170      -1.5678620
       4252.4961       1.4504751
       4253.4754      -2.0431681
       4254.4549      -1.5960408
       4255.4346      0.43210703
       4256.4146       1.6468341
       4257.3948       1.6805659
       4258.3752      -2.5181036
       4259.3559     0.050546662
       4260.3368     -0.64301440
       4261.3179      -2.3641032
       4262.2992      0.56882031
       4263.2808       1.6375479
       4264.2625       1.8549697
       4265.2445     -0.87483116
       4266.2268       1.0714279
       4267.2092     -0.19785259
       4268.1919      -2.9174423
       4269.1748       1.9977770
       4270.1580      -4.7361546
       4271.1413      -3.5502178
       4272.1249       1.0570600
       4273.1088       1.4838995
       4274.0928       1.3973315
       4275.0771     -0.77269713
       4276.0616      0.45756451
       4277.0463      0.89110464
       4278.0312      0.34160065
       4279.0164       1.4268733
       4280.0018      0.96142378
       4280.9875      -1.6557032
       4281.9733     -0.76160200
       4282.9594      0.23382088
       4283.9457      0.28574275
       4284.9323       1.7525671
       4285.9190      -1.9225563
       4286.9060       1.7709548
       4287.8932      -2.6750967
       4288.8807      -1.3821305
       4289.8684      0.29885134
       4290.8563     -0.70774977
       4291.8444      -1.4054001
       4292.8328      -1.0624129
       4293.8213      0.38680625
       4294.8102      -4.0078642
       4295.7992      -2.8596495
       4296.7885      -1.9559383
       4297.7780    0.0083734201
       4298.7677      0.15796364
       4299.7576     -0.82241577
       4300.7478      -2.8609941
       4301.7382      -2.4515628
       4302.7289      -3.4698896
       4303.7197      0.87976880
       4304.7108      -2.2973984
       4305.7022      -6.0793428
       4306.6937      -1.8447261
       4307.6855      -2.7595581
       4308.6775      -5.1626404
       4309.6697      -1.2186214
       4310.6622      -1.3169406
       4311.6549      -2.5809808
       4312.6478     -0.97193161
       4313.6410      -3.4134641
       4314.6343       2.3057247
       4315.6279       3.8153875
       4316.6218       2.0175689
       4317.6158       3.8526361
       4318.6101       1.4970890
       4319.6047      -2.0097690
       4320.5994       1.2977461
       4321.5944       2.2613338
       4322.5896     -0.17001904
       4323.5850       1.2640578
       4324.5807      0.82086126
       4325.5766      -1.0137793
       4326.5727      -1.1323832
       4327.5691      -1.6473135
       4328.5657      0.79088589
       4329.5625       1.7339496
       4330.5595     -0.22527647
       4331.5568     -0.43546459
       4332.5543      0.54547262
       4333.5520     -0.11963406
       4334.5500      -1.9068933
       4335.5482      -1.0711194
       4336.5466     -0.30789336
       4337.5453       1.1267970
       4338.5442       1.7078719
       4339.5433       4.7100680
       4340.5426       5.6082619
       4341.5422       4.8033253
       4342.5420       3.4154741
       4343.5420       1.5293379
       4344.5423      0.73825041
       4345.5428      -1.0497105
       4346.5435     -0.37645086
       4347.5445      -1.1947157
       4348.5457     -0.10935354
       4349.5471      -1.1953241
       4350.5487      -2.1364840
       4351.5506      0.87292242
       4352.5527      0.87990354
       4353.5550      -1.6104551
       4354.5576       1.8180915
       4355.5604       3.4493863
       4356.5634       1.6105945
       4357.5667      -1.1609974
       4358.5702      0.58011081
       4359.5739      0.75650275
       4360.5779      -1.7672065
       4361.5821       1.4206494
       4362.5865       1.5465591
       4363.5911      0.91175303
       4364.5960       1.7421766
       4365.6011      -1.3221207
       4366.6065      -2.2545830
       4367.6121      0.59665333
       4368.6179       2.5970997
       4369.6239      0.22619013
       4370.6302    -0.070373573
       4371.6367       1.6609901
       4372.6434      0.89999069
       4373.6504      -1.6445574
       4374.6576      -2.2099126
       4375.6650     -0.56258621
       4376.6727     -0.79330752
       4377.6806     -0.64162450
       4378.6887     -0.66468493
       4379.6970      -2.1274154
       4380.7056      -2.1954946
       4381.7144      -1.3217797
       4382.7235     -0.35580494
       4383.7328      -1.1545323
       4384.7423      -3.5730120
       4385.7521      -3.8606014
       4386.7620     -0.55087062
       4387.7723      -1.0107639
       4388.7827      -1.1154845
       4389.7934     -0.17445278
       4390.8043     -0.90049010
       4391.8155      -1.9438197
       4392.8268     -0.75725845
       4393.8384      0.54689179
       4394.8503      -1.4153840
       4395.8624      -2.7745489
       4396.8747      0.92040876
       4397.8872       3.7029266
       4398.9000      0.33472903
       4399.9130      -1.7913069
       4400.9263     0.084888576
       4401.9397     -0.11001783
       4402.9535      -2.3270488
       4403.9674      -1.3323549
       4404.9816      -1.3759682
       4405.9960      -1.5095951
       4407.0106      0.87281475
       4408.0255     -0.93224132
       4409.0406    -0.061104269
       4410.0560      0.39548657
       4411.0716     0.030887340
       4412.0874      -1.0060055
       4413.1034      -2.1141807
       4414.1197     -0.60665486
       4415.1362      -1.6272499
       4416.1530      0.36285160
       4417.1700      -2.0737165
       4418.1872      -1.1490336
       4419.2046     -0.70391337
       4420.2223       1.2026343
       4421.2402     -0.34745343
       4422.2584      -1.8548131
       4423.2768      -1.9115753
       4424.2954       3.0208052
       4425.3143      -1.0868185
       4426.3334      0.93816928
       4427.3527      -2.0620296
       4428.3723      0.77505493
       4429.3921      0.81648186
       4430.4121      -1.0419908
       4431.4324      -1.3973692
       4432.4529     -0.34953434
       4433.4736      0.38784189
       4434.4946     -0.60900262
       4435.5158      0.11737398
       4436.5372      -1.0240447
       4437.5589     -0.47598415
       4438.5808      0.53808994
       4439.6030     -0.83112179
       4440.6254       2.3224139
       4441.6480      0.35260524
       4442.6708     -0.13568922
       4443.6939       2.0181423
       4444.7173      -1.5201654
       4445.7408       1.3957732
       4446.7646     -0.40303511
       4447.7887     -0.53880209
       4448.8129       2.8258544
       4449.8374      0.76813799
       4450.8622      -3.2550176
       4451.8872       2.5406139
       4452.9124     -0.65308400
       4453.9378      -1.0653757
       4454.9635      -2.2747956
       4455.9894      -1.0231447
       4457.0156      -1.5000524
       4458.0420       2.8938035
       4459.0686      0.38257315
       4460.0955    -0.096623542
       4461.1226       2.1285049
       4462.1499     -0.54879388
       4463.1775      -2.2622679
       4464.2053      -2.4147771
       4465.2334      0.51857065
       4466.2617      0.53298425
       4467.2902      0.54129873
       4468.3189       2.2301248
       4469.3479      0.21905350
       4470.3772      0.56043192
       4471.4066       3.4662067
       4472.4364      -2.3046230
       4473.4663      0.44072795
       4474.4965       2.8924236
       4475.5269       2.0087262
       4476.5576       3.8187279
       4477.5885       1.8653232
       4478.6196      0.54606517
       4479.6510      0.55553398
       4480.6826      0.35702397
       4481.7144       1.7940071
       4482.7465       1.4152526
       4483.7788     -0.38042642
       4484.8114      0.38592002
       4485.8442       1.4062212
       4486.8772       1.8264248
       4487.9105    -0.092362874
       4488.9440     -0.41237834
       4489.9777      -1.2709080
       4491.0117      -1.2942546
       4492.0459      0.70606122
       4493.0804     -0.58567351
       4494.1151      -1.8330571
       4495.1500     -0.34120882
       4496.1852       1.8276709
       4497.2206       1.5373299
       4498.2563      0.29249394
       4499.2922       2.1116589
       4500.3283       1.5626629
       4501.3647      0.42596836
       4502.4013      -1.6602735
       4503.4381       1.0366586
       4504.4752     -0.56523447
       4505.5125       4.0701267
       4506.5501       2.4075025
       4507.5879      0.67625605
       4508.6259     0.090045031
       4509.6642       1.7079424
       4510.7027     -0.35066070
       4511.7415       2.5308090
       4512.7805     -0.17930945
       4513.8197      -3.4240656
       4514.8592       2.3164925
       4515.8989      0.58181124
       4516.9389     -0.43164742
       4517.9791       1.8882562
       4519.0195       1.4264173
       4520.0602       2.1881686
       4521.1011      -2.7008272
       4522.1422      -1.0930905
       4523.1836      0.58206285
       4524.2253       1.3666172
       4525.2671      -1.4883582
       4526.3093      0.40778198
       4527.3516      0.59147907
       4528.3942     -0.62988603
       4529.4370     -0.25399131
       4530.4801     -0.11090153
       4531.5234       1.0434713
       4532.5670      -2.2323356
       4533.6108      -1.8518344
       4534.6548     0.061595105
       4535.6991      -1.7772238
       4536.7436       1.0008473
       4537.7883       2.2674945
       4538.8333      -1.3177964
       4539.8786      -1.2661722
       4540.9241     -0.47009459
       4541.9698     -0.77686448
       4543.0157       1.2226910
       4544.0619      -1.0587836
       4545.1084      0.96597847
       4546.1550      -1.8208384
       4547.2020      0.15450140
       4548.2491      -1.0698954
       4549.2965      -1.3573488
       4550.3442      -1.1094939
       4551.3921       1.8501145
       4552.4402      -2.3432680
       4553.4886      0.12119678
       4554.5372     -0.65343259
       4555.5860      -1.6226652
       4556.6351      -1.3872510
       4557.6845       2.8217251
       4558.7340      -1.1891833
       4559.7839     0.078413331
       4560.8339     -0.24043408
       4561.8842       1.5409233
       4562.9348      0.53761755
       4563.9856       1.5436379
       4565.0366       1.3371604
       4566.0878      -1.3129210
       4567.1394    -0.024571711
       4568.1911       1.7839035
       4569.2431      0.75325805
       4570.2954      -1.0896206
       4571.3478       2.9414400
       4572.4006       3.1256697
       4573.4535       1.7364494
       4574.5067       4.0104492
       4575.5602       1.1959218
       4576.6139       1.8913727
       4577.6678       2.4903222
       4578.7220      0.70916264
       4579.7764      -2.6805219
       4580.8311      -3.3517781
       4581.8860      -2.5862480
       4582.9411       2.8029635
       4583.9965      -1.8012427
       4585.0522      -2.2774619
       4586.1080      -1.2246758
       4587.1642    -0.016362606
       4588.2205       3.5287237
       4589.2771       1.3417395
       4590.3340      0.26909204
       4591.3911     -0.27786775
       4592.4484     -0.76087336
       4593.5060     -0.72561546
       4594.5638      0.30168253
       4595.6219      -1.5272830
       4596.6802      0.93791878
       4597.7388      -2.0283863
       4598.7976      0.65633814
       4599.8566     -0.46772660
       4600.9159      0.69035157
       4601.9754      0.84062176
       4603.0352      -2.3548358
       4604.0952      -1.8262946
       4605.1555       1.9827924
       4606.2160      -1.5922656
       4607.2768     -0.73631441
       4608.3378      0.40336522
       4609.3990       1.3872012
       4610.4605       1.0294677
       4611.5222       1.0459637
       4612.5842       1.8078133
       4613.6464      -1.4405229
       4614.7089       1.8166914
       4615.7716      0.62896203
       4616.8345      -1.2625838
       4617.8977    -0.025836371
       4618.9612     -0.56419885
       4620.0249      0.58445176
       4621.0888    -0.024878228
       4622.1530      -1.7616325
       4623.2174      0.10492096
       4624.2821      0.47239371
       4625.3470     -0.14937821
       4626.4122     -0.39650121
       4627.4776     -0.24261559
       4628.5432      0.31491954
       4629.6091      0.34659275
       4630.6752     -0.46481596
       4631.7416      -1.0323887
       4632.8083      -2.9002223
       4633.8751      -1.0469135
       4634.9423     -0.71837326
       4636.0096      0.95326926
       4637.0772      0.36980315
       4638.1451      0.71870981
       4639.2132      -1.3429580
       4640.2816     -0.29858221
       4641.3502     -0.37834219
       4642.4190       2.1646388
       4643.4881       1.0242206
       4644.5574      -2.4614209
       4645.6270       1.3133151
       4646.6968     -0.15102640
       4647.7669      0.15374511
       4648.8372      -3.1012735
       4649.9078      -1.3407372
       4650.9786     -0.87004354
       4652.0497      0.63277580
       4653.1210      0.17585913
       4654.1925       1.3136014
       4655.2643       1.5134693
       4656.3364      -1.5138078
       4657.4087       1.5993646
       4658.4812       2.8751273
       4659.5540       1.7530065
       4660.6271       3.9399832
       4661.7003       3.2527906
       4662.7739       1.3834701
       4663.8476      -3.5211595
       4664.9217      -1.2887705
       4665.9959      -2.2026261
       4667.0705      0.19319994
       4668.1452      -2.0673604
       4669.2202      -1.2753148
       4670.2955       1.8773164
       4671.3710     -0.47211015
       4672.4468     0.080666744
       4673.5228      -1.6816718
       4674.5990       1.4543458
       4675.6755      -3.9348321
       4676.7523      -1.3622825
       4677.8293      0.99351719
       4678.9065     -0.22041282
       4679.9840      0.38496708
       4681.0617     -0.20043183
       4682.1397     -0.87926719
       4683.2180       2.1165213
       4684.2965       2.5193048
       4685.3752      0.48801397
       4686.4542      -1.5005498
       4687.5334       1.2040313
       4688.6129     -0.46926268
       4689.6926      0.49630109
       4690.7726     -0.63745755
       4691.8528       3.7630220
       4692.9333      -2.3038525
       4694.0140       3.7353884
       4695.0950      -8.1440697
       4696.1762       5.8466749
       4697.2577       2.7552302
       4698.3394       5.8487984
       4699.4214       1.3266432
       4700.5036     -0.12366024
       4701.5860     -0.68183532
       4702.6688       1.2556091
       4703.7517      0.29646003
       4704.8349      -1.9694852
       4705.9184      -2.6514626
       4707.0021      -2.4006806
       4708.0861      -1.3487979
       4709.1703     -0.92456662
       4710.2547      0.26983206
       4711.3395     -0.92496605
       4712.4244       1.5888826
       4713.5096      -2.5847324
       4714.5951      0.59186501
       4715.6808     -0.56080792
       4716.7668       2.2410031
       4717.8530      -1.4171990
       4718.9394      0.95144862
       4720.0261       1.5336426
       4721.1131       1.1819931
       4722.2003       1.1249793
       4723.2878      -1.9099577
       4724.3755       1.7163534
       4725.4635      -1.1896776
       4726.5517     -0.94021156
       4727.6401     -0.10691937
       4728.7289      -3.0528621
       4729.8178      0.21017989
       4730.9070     -0.63441011
       4731.9965       1.0122162
       4733.0862     0.097409390
       4734.1762     -0.71262818
       4735.2664       5.3451718
       4736.3569      -1.1208108
       4737.4476      0.77271960
       4738.5386      -1.5411290
       4739.6298       3.3417415
       4740.7213       3.3372142
       4741.8130      0.92901375
       4742.9050      0.46519710
       4743.9972     -0.19490375
       4745.0897      -2.1295264
       4746.1824      -1.0766930
       4747.2754    -0.019597051
       4748.3686      0.93830332
       4749.4621       1.1374036
       4750.5559      0.54270985
       4751.6499       1.9258270
       4752.7441      0.32007420
       4753.8386      0.91749632
       4754.9334       1.5417182
       4756.0284       2.1011875
       4757.1236     -0.93391763
       4758.2191      0.11826276
       4759.3149      -1.1915844
       4760.4109     -0.83298098
       4761.5071     -0.32003984
       4762.6037      -4.1206384
       4763.7004     -0.85040125
       4764.7974      -1.2557586
       4765.8947     -0.82002945
       4766.9922     -0.96908289
       4768.0900      0.29924008
       4769.1880       1.7106922
       4770.2863       2.1076442
       4771.3849      -3.1776718
       4772.4837      -1.0786469
       4773.5827     0.050648257
       4774.6820       3.7409658
       4775.7815      -3.7172576
       4776.8813       2.7098131
       4777.9814       3.5700099
       4779.0817      -3.5835007
       4780.1823      0.52792006
       4781.2831      0.70822810
       4782.3841      -1.3122063
       4783.4855     -0.13364368
       4784.5870      -1.3284321
       4785.6889       1.6424616
       4786.7910      0.99106590
       4787.8933      -2.8909211
       4788.9959      -1.5481566
       4790.0987      0.39488706
       4791.2018      -3.2156048
       4792.3052     -0.79152888
       4793.4088      -2.5339434
       4794.5126      0.40058175
       4795.6168      -3.3934331
       4796.7211      -2.7243528
       4797.8257      -3.0458261
       4798.9306      0.31045519
       4800.0358     -0.63917960
       4801.1411       2.2881624
       4802.2468       3.2498325
       4803.3527       1.9800786
       4804.4588       2.1061830
       4805.5652       1.7926531
       4806.6719     -0.80330265
       4807.7788       2.2985614
       4808.8860      -2.4033516
       4809.9934      0.28410834
       4811.1011     -0.55681846
       4812.2090      -4.0390536
       4813.3172      0.66075709
       4814.4256      0.17975637
       4815.5343      0.54274866
       4816.6433       1.0387550
       4817.7525      0.65247557
       4818.8620      -1.6367032
       4819.9717      0.82265743
       4821.0817     -0.53280536
       4822.1919      0.81767824
       4823.3024       3.7320963
       4824.4131       1.4343095
       4825.5241      -2.9862816
       4826.6354      0.81875287
       4827.7469      -1.6373771
       4828.8587      -2.5718459
       4829.9707      -1.2456492
       4831.0830       1.4336283
       4832.1955     -0.43029103
       4833.3083      -4.1255406
       4834.4214       1.1659498
       4835.5347       1.0045410
       4836.6482     -0.82290474
       4837.7620       1.8199779
       4838.8761      0.32431359
       4839.9905      0.78065598
       4841.1050     -0.82991132
       4842.2199     -0.20129635
       4843.3350       1.7140865
       4844.4503       5.7287329
       4845.5660       1.6776414
       4846.6818      -1.5491266
       4847.7980      -1.2160446
       4848.9143      0.48034033
       4850.0310     -0.21543964
       4851.1479     -0.50251381
       4852.2650      0.95185204
       4853.3825      -1.4707973
       4854.5001       1.8901845
       4855.6181       2.5135387
       4856.7362       3.0050033
       4857.8547      0.65664163
       4858.9734       5.7101094
       4860.0923       11.842132
       4861.2116       19.738513
       4862.3310       19.832255
       4863.4508       12.536599
       4864.5708       5.0007342
       4865.6910       1.0629870
       4866.8115      0.46622473
       4867.9323      -1.0330862
       4869.0533      0.68103433
       4870.1746      -3.3056605
       4871.2961     -0.43150474
       4872.4179       2.3420520
       4873.5400       1.2452857
       4874.6623      -2.3570686
       4875.7848      -5.2678148
       4876.9077       3.2420102
       4878.0308      -1.0740117
       4879.1541     -0.55806458
       4880.2777     -0.60798163
       4881.4016     0.072203957
       4882.5257      0.38653557
       4883.6501      -1.2400304
       4884.7747      -1.1071693
       4885.8996       1.4753084
       4887.0248      0.13414858
       4888.1502      -3.2130742
       4889.2759     -0.42857542
       4890.4018       3.3193367
       4891.5280      -1.6977731
       4892.6545      -4.0383253
       4893.7812     -0.25671251
       4894.9082      0.71975961
       4896.0354       3.4934947
       4897.1629       3.0478531
       4898.2906     -0.93738591
       4899.4187      -2.2674370
       4900.5469      0.22627795
       4901.6755       1.4168566
       4902.8043      0.44190255
       4903.9333      0.19095543
       4905.0626      -1.6074784
       4906.1922      -1.4561243
       4907.3220       2.8581636
       4908.4521       3.4095700
       4909.5825     0.010822348
       4910.7131     -0.17120103
       4911.8440       4.7717016
       4912.9751       2.6235145
       4914.1065       1.7242788
       4915.2381      -2.2670784
       4916.3701     -0.11332290
       4917.5022     -0.51380536
       4918.6347     -0.83974830
       4919.7674      -1.7360619
       4920.9003      -5.0065401
       4922.0335      -1.1089029
       4923.1670     -0.56677594
       4924.3008      -3.0853829
       4925.4348       1.3981498
       4926.5690       2.0183856
       4927.7036      -3.3768756
       4928.8383       1.2272399
       4929.9734     -0.35132486
       4931.1087      -1.5827992
       4932.2443       1.8173941
       4933.3801       1.9625940
       4934.5162      -1.0754544
       4935.6525     -0.86014808
       4936.7892       1.8190581
       4937.9260      -1.7040323
       4939.0632     -0.67513458
       4940.2006       1.7760865
       4941.3382       1.7577539
       4942.4762     -0.25765679
       4943.6144      0.42419132
       4944.7528       2.8917412
       4945.8915       4.2962076
       4947.0305       4.2718693
       4948.1697       4.1164494
       4949.3092       4.3760676
       4950.4490       4.3194013
       4951.5890       5.9945926
       4952.7293       7.6971003
       4953.8699       9.3291416
       4955.0107       10.678677
       4956.1517       15.673499
       4957.2931       17.595703
       4958.4347       20.272559
       4959.5765       22.632230
       4960.7187       19.455344
       4961.8611       11.774791
       4963.0037       4.0835884
       4964.1466       7.6527697
       4965.2898       4.8034128
       4966.4332       1.8638142
       4967.5769       3.1216944
       4968.7209     -0.41307272
       4969.8651     -0.90959440
       4971.0096      -1.3078917
       4972.1544      -1.3913363
       4973.2994       2.3327129
       4974.4447       1.3458301
       4975.5903      -3.0497942
       4976.7361       1.4482583
       4977.8822      -2.3333250
       4979.0285     -0.34535240
       4980.1751      -3.5591756
       4981.3220      -6.0039894
       4982.4691      -2.9840618
       4983.6165    -0.048055063
       4984.7642      -2.1886934
       4985.9121      -1.8271813
       4987.0603      0.83677203
       4988.2087       3.0069860
       4989.3575       4.3446317
       4990.5064       1.6643253
       4991.6557       2.1997026
       4992.8052      0.43436805
       4993.9550       7.4766052
       4995.1050       6.3841610
       4996.2553       9.2048219
       4997.4059       12.484694
       4998.5567       13.164047
       4999.7078       21.471164
       5000.8592       25.486203
       5002.0108       30.978029
       5003.1627       43.197455
       5004.3149       53.841695
       5005.4673       70.736784
       5006.6200       73.270660
       5007.7730       66.709436
       5008.9262       47.266996
       5010.0797       32.729850
       5011.2335       21.909912
       5012.3875       16.426697
       5013.5418       10.238831
       5014.6963       5.7550081
       5015.8511       4.2432764
       5017.0062       4.4225133
       5018.1616       4.2181794
       5019.3172     -0.84908771
       5020.4731     -0.23174182
       5021.6292       1.1377396
       5022.7856       2.5411491
       5023.9423       2.0238479
       5025.0993     -0.20243921
       5026.2565      0.65127669
       5027.4140      0.37676704
       5028.5717      0.64177562
       5029.7297      0.78945744
       5030.8880     -0.23590198
       5032.0465       1.4196934
       5033.2054       3.5219318
       5034.3644       1.1738174
       5035.5238      0.45662168
       5036.6834      -1.9213204
       5037.8433      -2.4663836
       5039.0034      -2.2277151
       5040.1639      -1.4970793
       5041.3245      -1.2638401
       5042.4855      -1.9229564
       5043.6467     -0.78419478
       5044.8082       1.2051176
       5045.9699      0.55362215
       5047.1320      0.59385145
       5048.2943       3.2746091
       5049.4568      -3.3553179
       5050.6196      -1.9858813
       5051.7827      -3.6579128
       5052.9461      -3.0490105
       5054.1097      -3.2625457
       5055.2736      -1.9009691
       5056.4378      -1.0745910
       5057.6022       1.1918773
       5058.7669       1.5454277
       5059.9319      0.69892739
       5061.0971       1.7140242
       5062.2626       1.4690749
       5063.4284       1.0181806
       5064.5944      -3.4499956
       5065.7607      0.66184670
       5066.9273     -0.86785164
       5068.0942      -1.6053191
       5069.2613       1.0024731
       5070.4287     -0.22807629
       5071.5963      -1.1643581
       5072.7642     -0.97614301
       5073.9324     -0.76901585
       5075.1009     -0.14742285
       5076.2696     -0.71256885
       5077.4386      -2.3754847
       5078.6079      -1.2635856
       5079.7774      -2.6497512
       5080.9472      -2.5000810
       5082.1173      -5.5138663
       5083.2876      -1.8621784
       5084.4583      0.44419843
       5085.6291       1.0673132
       5086.8003     -0.15865562
       5087.9717      -2.4665119
       5089.1434      -2.1355877
       5090.3154      -1.2161205
       5091.4876      -1.8159862
       5092.6601      0.16898627
       5093.8329    -0.057640611
       5095.0059      0.56772252
       5096.1792      0.40044771
       5097.3528      0.23218916
       5098.5267      -2.1893017
       5099.7008      -1.2146274
       5100.8752      -1.1842511
       5102.0499      -2.2394458
       5103.2248      -1.8773943
       5104.4000      0.67391198
       5105.5755       2.6027807
       5106.7512       1.7540635
       5107.9272      0.21151495
       5109.1035      -1.5453568
       5110.2801      -1.4006488
       5111.4569    -0.052260671
       5112.6340     -0.57986750
       5113.8114      -1.6646915
       5114.9890      -1.9831666
       5116.1670     0.049108319
       5117.3451     -0.82108610
       5118.5236    -0.092224825
       5119.7023      -1.1710519
       5120.8813      -3.5794603
       5122.0606      -3.4143255
       5123.2401      -2.9962421
       5124.4200      -2.5015852
       5125.6000     -0.23107486
       5126.7804     -0.56905998
       5127.9610     -0.85743031
       5129.1419     -0.44441352
       5130.3231      -2.0731322
       5131.5045      -2.1762738
       5132.6863      -2.3693350
       5133.8683       1.3529211
       5135.0505       1.3485834
       5136.2331      -2.3470844
       5137.4159      -3.2114153
       5138.5989      -2.4103773
       5139.7823      0.66794701
       5140.9659     -0.39480750
       5142.1498      -1.0730318
       5143.3340     -0.98487524
       5144.5184     -0.37318402
       5145.7031     -0.71551320
       5146.8881      0.16316716
       5148.0734      -2.3158363
