l	fo
6071	0.80809787049
6072	0.80891273862
6073	0.80803694577
6074	0.80444238729
6075	0.80225671296
6076	0.80017765689
6077	0.79833468411
6078	0.79669733226
6079	0.79478581917
6080	0.79469443209
6081	0.79735988859
6082	0.79793105784
6083	0.7974284289
6084	0.7959814668
6085	0.79299615552
6086	0.78723876948
6087	0.78321773796
6088	0.77987449395
6089	0.77685110472
6090	0.77615047044
6091	0.77806198353
6092	0.77932617147
6093	0.78078074916
6094	0.78248664132
6095	0.78396406578
6096	0.78701791737
6097	0.78590604123
6098	0.77847322539
6099	0.77474920188
6100	0.77337078009
6101	0.77666833056
6102	0.7758763092
6103	0.77018746347
6104	0.76900704702
6105	0.77076624831
6106	0.77753650782
6107	0.78087975183
6108	0.78297403908
6109	0.78503024838
6110	0.78681229644
6111	0.7888228122
6112	0.78879996543
6113	0.7863858234
6114	0.78491601453
6115	0.78366705777
6116	0.78313396647
6117	0.78085690506
6118	0.77516044374
6119	0.77405618319
6120	0.77562499473
6121	0.78170223555
6122	0.78173269791
6123	0.77691964503
6124	0.77582300007
6125	0.77619616398
6126	0.7786179216
6127	0.77919670644
6128	0.77919670644
6129	0.77924239998
6130	0.781359534
6131	0.77956987035
6132	0.77472635511
6133	0.76516117407
6134	0.75732473196
6135	0.7460993523
6136	0.74055520278
6137	0.73911585627
6138	0.74129391501
6139	0.74907704799
6140	0.76929643944
6141	0.77995064985
6142	0.78546433701
6143	0.78496170807
6144	0.78244856337
6145	0.77152780731
6146	0.76792563324
6147	0.76809317622
6148	0.77429988207
6149	0.77490151368
6150	0.77299761618
6151	0.77148211377
6152	0.76963914099
6153	0.76641013083
6154	0.76821502566
6155	0.77971456656
6156	0.7770186477
6157	0.76649390232
6158	0.74501793852
6159	0.73563553164
6160	0.73070824491
6161	0.72677860047
6162	0.72380852037
6163	0.72461577291
6164	0.72875865387
6165	0.74004495825
6166	0.74357097642
6167	0.74101975377
6168	0.7403876598
6169	0.74021250123
6170	0.74041812216
6171	0.74131676178
6172	0.74528448417
6173	0.74491132026
6174	0.74172800364
6175	0.73174396515
6176	0.7338382524
6177	0.74919128184
6178	0.75446888571
6179	0.75506290173
6180	0.74915320389
6181	0.74648774739
6182	0.74077605489
6183	0.74159092302
6184	0.74652582534
6185	0.759274323
6186	0.7563803988
6187	0.73820960106
6188	0.73309192458
6189	0.73713580287
6190	0.74022773241
6191	0.74366997909
6192	0.74756916117
6193	0.7515825771
6194	0.74513217237
6195	0.75786543885
6196	0.78499217043
6197	0.85568007681
6198	0.85311362298
6199	0.76448338656
6200	0.7301066133
6201	0.72339727851
6202	0.76225201869
6203	0.7683368751
6204	0.76025673411
6205	0.75778166736
6206	0.75667740681
6207	0.75812436891
6208	0.7563042429
6209	0.75306000156
6210	0.74874196203
6211	0.74325873723
6212	0.73577261226
6213	0.7310204841
6214	0.72609319737
6215	0.72516409539
6216	0.72715176438
6217	0.73313000253
6218	0.73602392673
6219	0.73836191286
6220	0.74036481303
6221	0.74187269985
6222	0.7431292722
6223	0.74409645213
6224	0.74525402181
6225	0.74475900846
6226	0.74216970786
6227	0.74022773241
6228	0.73846853112
6229	0.73648086213
6230	0.73594777083
6231	0.73603154232
6232	0.73766889417
6233	0.74068466781
6234	0.74684568012
6235	0.74821648632
6236	0.74654105652
6237	0.74440869132
6238	0.74124060588
6239	0.73632855033
6240	0.73323662079
6241	0.73057116429
6242	0.72890335008
6243	0.72808848195
6244	0.72814179108
6245	0.72903281511
6246	0.73188866136
6247	0.73287107247
6248	0.73299292191
6249	0.73212474465
6250	0.73110425559
6251	0.73065493578
6252	0.7270603773
6253	0.71715249471
6254	0.71240036655
6255	0.71110571625
6256	0.71583499764
6257	0.71671840608
6258	0.7145708097
6259	0.71542375578
6260	0.71821106172
6261	0.7232525823
6262	0.72918512691
6263	0.74039527539
6264	0.74514740355
6265	0.74581757547
6266	0.7397022567
6267	0.73933670838
6268	0.74133960855
6269	0.74337297108
6270	0.74596988727
6271	0.75005184351
6272	0.75076770897
6273	0.74875719321
6274	0.74735592465
6275	0.74573380398
6276	0.74399744946
6277	0.74149953594
6278	0.73791259305
6279	0.73519382742
6280	0.73281776334
6281	0.73019038479
6282	0.73189627695
6283	0.73804967367
6284	0.74195647134
6285	0.74520071268
6286	0.74868103731
6287	0.75226036461
6288	0.75585492309
6289	0.75976933635
6290	0.76289172825
6291	0.76814648535
6292	0.77498528517
6293	0.78010296165
6294	0.79771782132
6295	0.8269769181
6296	0.85683764649
6297	0.88960753026
6298	0.93629109696
6299	0.94444739385
6300	0.9240756906
6301	0.89870816031
6302	0.86285396259
6303	0.80768662863
6304	0.78113868189
6305	0.77136787992
6306	0.76228248105
6307	0.75797205711
6308	0.76000541964
6309	0.75821575599
6310	0.75699726159
6311	0.75388248528
6312	0.7483840293
6313	0.7435862076
6314	0.73908539391
6315	0.73379255886
6316	0.73177442751
6317	0.73238367471
6318	0.73415810718
6319	0.7373414238
6320	0.74246671587
6321	0.74734069347
6322	0.75410333739
6323	0.75848991723
6324	0.76131530112
6325	0.76208447571
6326	0.76301357769
6327	0.76289934384
6328	0.76325727657
6329	0.76375228992
6330	0.76520686761
6331	0.7636152093
6332	0.75887069673
6333	0.75565691775
6334	0.75284676504
6335	0.74997568761
6336	0.74970914196
6337	0.75251167908
6338	0.75366163317
6339	0.75438511422
6340	0.75446127012
6341	0.75532944738
6342	0.75662409768
6343	0.75778166736
6344	0.75778166736
6345	0.7598074143
6346	0.76340958837
6347	0.77116987458
6348	0.77323369947
6349	0.77044639353
6350	0.76861865193
6351	0.7667376012
6352	0.76503932463
6353	0.76257187347
6354	0.75916008915
6355	0.75620524023
6356	0.75342554988
6357	0.74855918787
6358	0.75186435393
6359	0.76263279819
6360	0.77273868612
6361	0.78400214373
6362	0.79877638833
6363	0.80502117213
6364	0.80687937609
6365	0.80425961313
6366	0.79716949884
6367	0.78308827293
6368	0.77699580093
6369	0.77337839568
6370	0.77281484202
6371	0.77514521256
6372	0.78201447474
6373	0.78152707698
6374	0.77635609137
6375	0.7728300732
6376	0.76765908759
6377	0.76494032196
6378	0.76405691352
6379	0.76598365779
6380	0.76692037536
6381	0.7686414987
6382	0.76934213298
6383	0.76933451739
6384	0.76870242342
6385	0.76711076511
6386	0.76443007743
6387	0.76136861025
6388	0.75778928295
6389	0.75115610406
6390	0.75328846926
6391	0.76567903419
6392	0.77149734495
6393	0.77460450567
6394	0.77517567492
6395	0.77227413513
6396	0.76227486546
6397	0.75811675332
6398	0.75657840414
6399	0.75841376133
6400	0.75887831232
6401	0.75979979871
6402	0.76077459423
6403	0.76190931714
6404	0.76380559905
6405	0.76182554565
6406	0.75689825892
6407	0.75200905014
6408	0.74329681518
6409	0.73904731596
6410	0.73794305541
6411	0.74137007091
6412	0.74379944412
6413	0.74733307788
6414	0.75076009338
6415	0.7543241895
6416	0.76013488467
6417	0.75903062412
6418	0.74860488141
6419	0.74492655144
6420	0.74459146548
6421	0.74852872551
6422	0.75222228666
6423	0.75709626426
6424	0.76345528191
6425	0.77123841489
6426	0.78489316776
6427	0.77988972513
6428	0.75319708218
6429	0.74342628021
6430	0.74072274576
6431	0.74711984136
6432	0.74925220656
6433	0.75315138864
6434	0.75472781577
6435	0.75344839665
6436	0.75375302025
6437	0.75502482378
6438	0.75847468605
6439	0.7595789466
6440	0.75829191189
6441	0.75842137692
6442	0.75932763213
6443	0.76171892739
6444	0.76270895409
6445	0.76506978699
6446	0.76331820129
6447	0.758512764
6448	0.74932836246
6449	0.74170515687
6450	0.73062447342
6451	0.72550679694
6452	0.72431114931
6453	0.72731930736
6454	0.73303861545
6455	0.74632020441
6456	0.75328846926
6457	0.75727903842
6458	0.75647178588
6459	0.76132291671
6460	0.77104040955
6461	0.77578492212
6462	0.77811529266
6463	0.77737658043
6464	0.77814575502
6465	0.77851891893
6466	0.77924239998
6467	0.78229625157
6468	0.78171746673
6469	0.77836660713
6470	0.76716407424
6471	0.76760577846
6472	0.77906724141
6473	0.78696460824
6474	0.79385671719
6475	0.80192924259
6476	0.80203586085
6477	0.79274484105
6478	0.78674375613
6479	0.78148138344
6480	0.77639416932
6481	0.77406379878
6482	0.7748101266
6483	0.77501574753
6484	0.77548029852
6485	0.77634086019
6486	0.77697295416
6487	0.77941755855
6488	0.77777259111
6489	0.77349262953
6490	0.7663568217
6491	0.75769789587
6492	0.74293126686
6493	0.73617623853
6494	0.73367832501
6495	0.73555176015
6496	0.74096644464
6497	0.75411095298
6498	0.760797441
6499	0.76210732248
6500	0.76610550723
6501	0.77155065408
6502	0.78030858258
6503	0.78508355751
6504	0.78616497129
6505	0.78902081754
6506	0.79265345397
6507	0.79796913579
6508	0.80112199005
6509	0.80285834457
6510	0.8045870835
6511	0.80601881442
6512	0.80721446205
6513	0.80785417161
6514	0.80735154267
6515	0.80788463397
6516	0.80894320098
6517	0.81011600184
6518	0.81363440442
6519	0.82016858064
6520	0.82492832439
6521	0.82913213007
6522	0.83274953532
6523	0.83589477399
6524	0.83697618777
6525	0.84141607674
6526	0.84914590059
6527	0.85641878904
6528	0.86372975544
6529	0.87046955259
6530	0.87886954836
6531	0.88822910847
6532	0.89869292913
6533	0.91023816357
6534	0.92211848397
6535	0.93728873925
6536	0.95363941098
6537	0.97468128615
6538	0.99974419284
6539	1.02217210539
6540	1.07108703996
6541	1.1119522959
6542	1.22099231352
6543	1.38186403668
6544	1.63459500642
6545	1.78427181228
6546	1.91512287966
6547	1.96776945333
6548	1.95627752802
6549	1.87528572837
6550	1.75470047631
6551	1.49729353431
6552	1.39305895398
6553	1.36739441568
6554	1.40913546447
6555	1.59289203558
6556	1.77145477431
6557	2.3698954521
6558	3.67357022625
6559	4.59700620729
6560	5.29048944828
6561	5.81400795165
6562	5.94021350913
6563	5.7532736214
6564	5.20409057973
6565	4.30097299281
6566	2.65145142999
6567	1.86263623338
6568	1.62292030695
6569	1.38753003564
6570	1.26360153957
6571	1.29537378105
6572	1.28404178313
6573	1.28912138166
6574	1.32634638558
6575	1.39224408585
6576	1.44530190138
6577	1.69450685295
6578	2.12500092447
6579	2.55584531313
6580	3.03093627969
6581	3.6555593559
6582	3.81631684521
6583	3.69806196369
6584	3.41253826341
6585	2.93042572287
6586	2.17019183553
6587	1.71017973717
6588	1.31100858732
6589	1.06468994436
6590	1.02863012571
6591	0.97594547409
6592	0.94006081401
6593	0.9284165769
6594	0.9122715261
6595	0.9017620119
6596	0.8923948362
6597	0.88496963595
6598	0.88077344586
6599	0.87438396585
6600	0.86751470367
6601	0.86011996578
6602	0.85221498336
6603	0.84280211412
6604	0.8364964056
6605	0.83357201904
6606	0.82845434256
6607	0.82241517969
6608	0.81429696075
6609	0.81010838625
6610	0.80871473328
6611	0.80709261261
6612	0.80597312088
6613	0.80559995697
6614	0.80460993027
6615	0.80348282295
6616	0.80224148178
6617	0.80086305999
6618	0.79907339634
6619	0.79905816516
6620	0.80262987687
6621	0.80013196335
6622	0.79047539523
6623	0.78427630497
6624	0.77988972513
6625	0.7781609862
6626	0.77570876622
6627	0.77390387139
6628	0.7717638906
6629	0.76947159801
6630	0.76662336735
6631	0.76493270637
6632	0.76385129259
6633	0.76337912601
6634	0.76352382222
6635	0.76456715805
6636	0.76509263376
6637	0.76588465512
6638	0.76596842661
6639	0.76558003152
6640	0.76455954246
6641	0.76372182756
6642	0.76226724987
6643	0.76187885478
6644	0.76213016925
6645	0.76324204539
6646	0.76379798346
6647	0.76428538122
6648	0.76478039457
6649	0.76578565245
6650	0.76590750189
6651	0.76532871705
6652	0.76354666899
6653	0.76245002403
6654	0.76146761292
6655	0.76065274479
6656	0.76000541964
6657	0.75999018846
6658	0.75869553816
6659	0.75590823222
6660	0.75394341
6661	0.7523441361
6662	0.75067632189
6663	0.75091240518
6664	0.75303715479
6665	0.75513144204
6666	0.75761412438
6667	0.76084313454
6668	0.76303642446
6669	0.7644529242
6670	0.76618166313
6671	0.76797132678
6672	0.76963914099
6673	0.7721446701
6674	0.77630278224
6675	0.77825237328
6676	0.77897585433
6677	0.7785417657
6678	0.77657694348
6679	0.77231221308
6680	0.76895373789
6681	0.76464331395
6682	0.76202355099
6683	0.76072890069
6684	0.76132291671
6685	0.76164277149
6686	0.76289172825
6687	0.76345528191
6688	0.76362282489
6689	0.76335627924
6690	0.7627774944
6691	0.76203116658
6692	0.7605689733
6693	0.758512764
6694	0.75500197701
6695	0.75387486969
6696	0.75419472447
6697	0.75498674583
6698	0.7564565547
6699	0.75891639027
6700	0.76082790336
6701	0.76264802937
6702	0.764605236
6703	0.76665382971
6704	0.76803986709
6705	0.77315754357
6706	0.77790205614
6707	0.79097040858
6708	0.81006269271
6709	0.82737292878
6710	0.89953825962
6711	1.01514291582
6712	1.13935318872
6713	1.34720548659
6714	1.46032746045
6715	1.50550314033
6716	1.47137006595
6717	1.40212912167
6718	1.24171433391
6719	1.11222645714
6720	0.99172497657
6721	0.85801044735
6722	0.80486886033
6723	0.81065670873
6724	0.85178089473
6725	0.93310778034
6726	1.0737220341
6727	1.1844527127
6728	1.33072534983
6729	1.40051461659
6730	1.41946220451
6731	1.38905315364
6732	1.30151194659
6733	1.10563897179
6734	0.97809307047
6735	0.87471905181
6736	0.79344547533
6737	0.74705130105
6738	0.74670098391
6739	0.7377222033
6740	0.73483589469
6741	0.73984695291
6742	0.73877315472
6743	0.73597823319
6744	0.73471404525
6745	0.73451603991
6746	0.73409718246
6747	0.73365547824
6748	0.72645874569
6749	0.73927578366
6750	0.79010984691
6751	0.80358182562
6752	0.79379579247
6753	0.7409207511
6754	0.73086055671
6755	0.74338058667
6756	0.75672310035
6757	0.77551076088
6758	0.80818164198
6759	0.81409133982
6760	0.79912670547
6761	0.78766524252
6762	0.77398764288
6763	0.75513905763
6764	0.7473178467
6765	0.75027269562
6766	0.74596227168
6767	0.73900162242
6768	0.72668721339
6769	0.72667198221
6770	0.73616100735
6771	0.74232201966
6772	0.74962537047
6773	0.75551983713
6774	0.76034812119
6775	0.76161992472
6776	0.76874050137
6777	0.79069624734
6778	0.79469443209
6779	0.78618781806
6780	0.75429372714
6781	0.74326635282
6782	0.74439346014
6783	0.74327396841
6784	0.74271041475
6785	0.74102736936
6786	0.74565764808
6787	0.76092690603
6788	0.76630351257
6789	0.76628828139
6790	0.75920578269
6791	0.75337224075
6792	0.74117206557
6793	0.73795828659
6794	0.74004495825
6795	0.75085909605
6796	0.75072201543
6797	0.73877315472
6798	0.74143099563
6799	0.7518110448
6800	0.77524421523
6801	0.77472635511
6802	0.75472781577
6803	0.74810986806
6804	0.74858965023
6805	0.74831548899
6806	0.74842210725
6807	0.74768339502
6808	0.75079817133
6809	0.76252617993
6810	0.76546579767
6811	0.76265564496
6812	0.7497548355
6813	0.74481231759
6814	0.74295411363
6815	0.74194885575
6816	0.74223063258
6817	0.74429445747
6818	0.74593180932
6819	0.74878765557
6820	0.75003661233
6821	0.75030315798
6822	0.74900850768
6823	0.74919889743
6824	0.75117895083
6825	0.75056208804
6826	0.74843733843
6827	0.74348720493
6828	0.74360905437
6829	0.74830025781
6830	0.74961013929
6831	0.74965583283
6832	0.74791186272
6833	0.74833072017
6834	0.74959490811
6835	0.75115610406
6836	0.75697441482
6837	0.75660125091
6838	0.75164350182
6839	0.73740234852
6840	0.73227705645
6841	0.73177442751
6842	0.73290915042
6843	0.73622193207
6844	0.74347958934
6845	0.74717315049
6846	0.74961775488
6847	0.75101140785
6848	0.75132364704
6849	0.75056970363
6850	0.74865057495
6851	0.74414976126
6852	0.74162138538
6853	0.74001449589
6854	0.73982410614
6855	0.73843806876
6856	0.73613054499
6857	0.7349805909
6858	0.73446273078
6859	0.7342951878
6860	0.73621431648
6861	0.74108067849
6862	0.7437385194
6863	0.74559672336
6864	0.74664767478
6865	0.74689137366
6866	0.74493416703
6867	0.74595465609
6868	0.75110279493
6869	0.75306761715
6870	0.7530295392
6871	0.75020415531
6872	0.74774431974
6873	0.74341866462
6874	0.74089028874
6875	0.73945094223
6876	0.73919962776
6877	0.73972510347
6878	0.7419107778
6879	0.74346435816
6880	0.74487324231
6881	0.74595465609
6882	0.74759962353
6883	0.74974721991
6884	0.75162065505
6885	0.75339508752
6886	0.7545526572
6887	0.75807105978
6888	0.76656244263
6889	0.7678037838
6890	0.76493270637
6891	0.75579399837
6892	0.75481158726
6893	0.75986072343
6894	0.75979979871
6895	0.75528375384
6896	0.75283914945
6897	0.75155973033
6898	0.75197858778
6899	0.75206235927
6900	0.75267922206
