"DfGas","DsSFR"
-0.28954195053564,-0.174845263964385
0.0959514386347098,0.055498855258278
-0.206162034607879,-0.192888447344836
-0.363296975195067,-0.208910749093233
0.591718493377258,-0.292758649931374
0.138503861113562,0.193300740972406
0.130695270395636,-0.387773973263211
-0.111876016108414,0.107207195670666
0.26633142151826,0.118247029446982
-0.270011477594125,0.535091673383348
-0.131300761721834,0.0576113838416501
-0.257292214097189,-0.281978547832051
-0.126540525219046,-0.0346030378712738
0.460631219235204,0.018150482147688
0.0409727489744652,0.119026119217539
-0.207239390499742,-0.401761631314266
-0.365065194329982,-0.358533286238503
-0.0870072321829667,-0.48671649601425
0.443697539055978,0.0159434193666341
0.39148603618385,-0.50561214702536
-0.0674983465481904,0.0831487930573789
0.110392657180541,0.07304385997262
-0.301132775522921,-0.20462103172144
0.107161324837064,-0.0985302166922446
0.396604758173459,-0.325898513044276
-0.236375154955514,-0.150883947959236
-0.0648536362681579,0.12973117065004
0.226204610917301,-0.189347485841812
-0.228473502964174,0.032030591819466
-0.323203569579468,0.117763400439519
-0.0610464458527532,-0.00131418355373421
0.151751785990147,-0.0208747710803523
0.304666474745086,-0.154946244031946
-0.013393233609402,-0.261208744670416
0.172447101623193,0.180502947884476
0.180953161075019,-0.11201941555717
-0.0299889109074539,0.215415477643568
0.220141103463336,-0.0756278506987255
-0.116036701839486,-0.304031780084549
-0.0573211454396326,-0.182660371776791
0.0317490395290228,-0.433808154338387
0.219006269789132,0.0623895663015499
0.0334710150437944,-0.263528776043403
-0.123976017714945,0.226981717962611
0.294129402846165,-0.0898667225504994
0.229653383148565,-0.0759355345001016
0.158647857631562,0.160525636025328
0.0428457389258296,-0.303864599622378
0.262046752184319,0.015477359771942
-0.281567142357506,0.146853945868394
0.0321344069856161,-0.182672274015948
0.129852975585684,-0.00450522072092925
-0.0429840274501603,-0.0162503932327666
-0.462984055014086,-0.248953040063896
0.55348382531441,-0.109499737536112
-0.160363597085476,0.109399201079819
-0.184933976978975,0.0276578285336323
0.111441869602921,0.147028641101401
0.459757866777858,-0.230156903474251
0.00642394193126529,-0.166304598070264
0.289669678463593,0.018585871397626
0.354922056339253,-0.307288928621877
-0.147952328379574,0.386401359354182
0.0810098046778625,-0.0823631244612795
0.233166195493157,-0.415763428005864
0.00367574625116545,0.233320951278339
0.0224577542991423,0.535351202168135
0.0804185726551551,0.0796846612988845
-0.197556071515233,0.361126014922985
0.499144180907918,0.249932859323251
0.347164916399604,0.0523692333857355
-0.306829634235968,-0.0739401236735831
0.093075868237778,0.0375774180806167
-0.108203296452037,-0.0799891327061757
-0.310859134230393,0.224226098580996
-0.364737758965857,-0.398764446637396
-0.250255347210276,0.125493675562503
-0.034632549044435,-0.471742992571658
0.415551689526354,-0.402029601600063
0.167337924455175,0.086683718148481
-0.273495983407155,-0.121274501245506
-0.361249730437721,-0.352909271448787
-0.309740980304905,-0.159728039751138
0.353683920864971,-0.067603787073011
-0.16950873069576,0.0864681092547762
0.107394716844083,0.289140078520019
0.156789519889688,-0.244655388107235
0.162062623278754,-0.239940644570715
-0.0997539572995028,-0.194510491382688
0.0390408544364417,0.257870812752134
-0.23252045720928,0.181994255507249
-0.0440987420431977,-0.266318161757271
0.0810979233518555,0.0945913776743835
-0.485104070179917,-0.509826196651951
0.298211672157871,-0.151710366329032
-0.066801864098195,0.106179535284053
-0.0055434846196616,-0.0795509514257566
0.0894847597413712,-0.241068025592664
-0.269465146610458,0.653081988911035
-0.145108201051958,-0.442858409965938
-0.2187152335462,0.141275244311034
-0.122636727703557,-0.335810319140711
-0.0600074001865252,0.209563193398865
-0.0686010205150914,0.08334931999416
0.162654878973717,0.108851801308215
-0.162504332257707,0.0563238379595324
-0.0463193799586142,0.3426334373498
-0.0463334055452882,-0.0291210806100107
-0.262836121262626,0.167377763590538
-0.0485088407391194,0.169992832818626
-0.309861935421645,0.134231123706694
-0.141120480815424,-0.611352182636313
-0.506432803209022,0.296425524068404
0.601787822784191,0.0610546779663148
0.324405285598466,0.46768975331819
0.0388122030037611,-0.179308426038575
-0.173736573190546,-0.466507760077071
-0.099518368151067,0.170877256428264
0.188938448421185,-0.107084191117409
0.342880980453154,0.311274685271487
-0.0622722991998846,-0.125923823262161
0.314685992784735,-0.163503429009179
0.093472258760087,0.170126576093201
0.246525511682015,-0.109367222528512
0.507162029786566,-0.203984075668137
0.00214338525995376,0.2070433470763
-0.191532757959221,-0.310392343664451
-0.002835837659143,-0.238674239207885
0.519659105557695,-0.427246349456023
-0.363918568671979,-0.279662947743559
-0.349390192453208,0.230853270993351
-0.0207978741178307,0.063872279753107
0.184425862512184,0.246239223223424
0.0406652463227895,-0.237629135210388
-0.187446612345398,0.0817397120160277
0.218114032208829,0.0490135628170538
-0.293053521417957,-0.266440394108518
-0.205706695319166,0.17929722412692
-0.31642203093703,-0.0302129144838517
-0.214464536933572,-0.0406561005294467
0.232668492492453,-0.684982898630776
-0.325572201524258,0.14938914986085
-0.169326216075038,0.149613693275628
-0.241048489131256,0.137736536617603
0.0769752775971991,0.235876886507824
0.568309003314285,-0.0071573328136081
-0.056187159427576,0.392064145327362
-0.302735165949908,0.131240943675559
-0.371439720354292,-0.424083257750401
0.393736144659297,0.113663048545987
0.0356616521782143,-0.209742087847515
0.104160258044965,0.278906440256355
0.542606616178199,0.336225198330684
-0.262310586861581,0.323429083316304
-0.197578253116128,0.317247660039493
0.288289251171163,0.243736390941764
-0.127494077931537,-0.287215996996835
-0.141160226124878,0.00329490845249435
0.156165224686352,0.305630306925772
-0.0366192279882677,-0.271153203371797
0.456294513467692,0.477177098862769
0.118759592895075,0.0528199403784515
0.2844912754463,-0.423233966997963
0.0584274680482926,0.119928221388675
0.128771123918273,0.449248157129095
0.299250252625759,-0.0606469905123028
-0.609853874578767,-0.00660106081881707
0.0560466151211893,-0.137914880750124
0.232581234271014,-0.483886268370592
-0.0372092664345505,-0.294596474593853
0.139824973455528,0.609869016037875
0.0383894016476875,0.193718027824499
-0.35743458922703,0.263359964572877
0.00964503137988104,-0.125543050457323
-0.195017730352714,0.392918930262578
-0.0642226196994219,-0.354122825946492
0.144755159915661,0.277848923802516
0.130937644145795,0.256115298509837
-0.275604304982229,0.0831491959686009
-0.0386945540335295,0.122856361090742
-0.337979524539755,0.442848478164169
0.0291401617489147,0.381413238513348
-0.0328052877745891,0.0865489606949745
0.342142660125005,-0.516202260328404
0.139070081592702,0.298291982974666
0.372375302620643,0.41195289968112
0.327159573065053,0.243134948334802
-0.195313451988614,-0.290937032941598
-0.264761668071198,0.253749937565321
-0.304536558163343,-0.360261210917898
0.0965274112922977,0.16994703588319
0.364410976021362,0.289072920644539
0.161581188463244,-0.337862911100439
-0.123826096083835,-0.036390630337234
-0.0845458681975316,-0.202899754999303
-0.0880206349364986,0.0523782245633543
-0.394255992206369,0.177570331394024
-0.0820085626279564,0.0710793675598671
-0.372834721438274,0.200174955465619
0.18584501488423,0.31283008737584
-0.219619223016955,-0.332949227488665
-0.00412972196641108,0.34579814998714
0.0148215369566777,-0.0134897331608944
-0.0772725115248288,0.612129718015549
-0.226590882356717,-0.1605405325106
0.106164665588467,0.184493791486433
-0.00507235263024867,-0.322011046431051
-0.11863071805747,-0.107651337806565
-0.0891768766263716,-0.0729453181591082
0.389364439088016,-0.238732564760541
-0.0275015462481165,0.267886116999419
0.509850141370866,-0.12036770250897
-0.104186520363153,0.441953417820926
0.023821544242841,0.0150522704774172
-0.142192623629105,0.149526864027927
0.10677023574441,0.0281681894120584
-0.0635962343470443,-0.220548193005611
0.0862712339269807,0.107777352078976
-0.299156047517788,-0.13579921121998
-0.181172992957055,-0.302119715817628
0.0732404904083586,-0.0371015456995523
0.282286663716124,0.26429301669005
-0.0413445370482287,-0.0802085591217916
-0.0546242630389718,-0.246530868673376
-0.143684111496291,-0.0823628419175018
0.124611278375284,0.181688503821695
-0.17043494860466,-0.25932216810851
-0.302650127734952,0.259314062677792
0.144909596438838,-0.325940473653127
0.247235256695768,0.114011655953374
-0.248772022101801,0.466436723689296
0.48197980193517,0.0742063428252359
-0.191851184632472,0.0372018070401895
0.200951380155586,-0.278568356435616
0.397782661918016,0.0553013926823886
-0.574350265361857,-0.0140977849949179
0.444104333905044,0.0039414193239689
-0.473588681884366,-0.0734497549095215
-0.157120365051575,-0.163872605207475
-0.479162354324247,-0.286468864848873
-0.0346204669601798,-0.125718973212801
-0.127076651987761,-0.502750313197981
-0.325433105921382,-0.0558272906265531
0.179654321032703,-0.350903725531871
0.187547153371497,-0.315777242223962
0.127524961815143,-0.199352258114233
0.196718517541069,-0.170317467527376
-0.0617829872156594,-0.411192571807529
-0.231555087596361,0.164221907643645
-0.130138900760384,-0.300386638393619
-0.11384819849398,0.198605418004467
-0.0905689946827205,-0.205894292540985
0.185399161363362,0.173488528392459
0.140976591183537,0.049898764178394
0.289845554127268,-0.45330956677594
-0.100304546982722,0.144434942826847
0.234608906426595,0.117288967550603
-0.406143642986852,-0.350574237938422
0.122388862408016,-0.372926058150674
-0.0510440157587641,-0.245268124613595
-0.036160557368054,-0.261483095788088
-0.417259464234912,0.108924067214681
-0.107716209143059,0.245006382128147
0.127768710610476,0.117165115020286
0.110222071923323,0.268524570751859
-0.0507050833353581,0.506558025102296
0.308888276291265,-0.0915878039210776
-0.548600334340703,0.0067047144234665
0.322829372063471,-0.131601983829397
0.0390767862887836,0.347730402308624
0.0620225210612106,-0.0366233721685214
0.0500165256611702,-0.0125062707750559
0.109725038340462,0.152408354674396
-0.126857812069601,0.207290127640878
-0.0986075373670856,0.261951329506182
0.0940110512212721,-0.357103631158177
-0.34508060591827,0.0789350844495556
0.310387414159371,0.413141678165961
-0.136061045706081,0.0185813805256535
0.000323963082320178,0.0319592350137533
-0.535229607089996,0.502470170908331
0.181501150199852,0.182906966857159
-0.188077639531019,-0.240628667968077
-0.18835558120124,0.233290538033663
0.42268955906913,0.321725869057105
0.268322349090397,0.59143010345932
-0.535642823151256,-0.0754485051254854
0.169316410893147,-0.291019347953352
0.205349468723045,-0.113420321281238
-0.122135586138046,-0.0274041915088885
0.149142266817098,-0.245830617528044
0.140912059637118,-0.384985668957888
-0.513264683641634,0.162123927205117
-0.0925760253575155,0.0663847156651849
-0.00219664173579325,-0.161570242605713
0.114046566628286,0.0198225047801486
0.0430708169503854,-0.0893337332137321
0.24547439628651,0.111021835219422
-0.390899204903845,-0.0416832324292575
0.481525552070705,0.322766843356398
0.362015359320579,0.110278713857081
0.345962851430112,0.316797889433184
0.0717661176994729,0.159916427749115
-0.106537832539439,0.319904151093429
-0.15703328219025,-0.0801484955265354
-0.268514460305951,-0.0919341262966104
-0.25396587895856,-0.0802951877729497
0.460546955268746,-0.310392871235889
-0.321908110827942,0.0248053593592945
0.0509978480943489,0.0164136663287582
0.203304431947713,0.173761552827016
0.00584272984445908,-0.108736890712904
0.121641769154842,0.0294846766499648
-0.0120840827022152,0.0254280132287551
0.273134142844505,-0.176629259669017
0.333632565577988,0.288025157654763
0.00723442163324753,0.0437062691455812
0.072944703217912,-0.112603211446491
0.290199658087457,-0.116950999206323
0.0549288741401363,-0.143241167043615
0.283975989633203,-0.0766035222779232
-0.477428186235384,-0.442664199029204
0.198743295764608,-0.0157130807712129
0.0449177795052137,-0.710573752267265
-0.236018114416937,0.388224300770222
-0.0403918093901328,0.182051049107595
-0.265425195870363,0.166751359232772
0.509235176460117,0.051153359205009
0.292004536766625,0.0503732611698578
-0.129426583140649,-0.244113092655877
-0.34856103393077,-0.0666357026808371
0.312463007124175,0.168117690889335
-0.117294175156521,0.0434600010356507
0.358518408191519,-0.170053344374299
-0.0268341543629177,-0.272634696708652
-0.475067985350376,0.0540717227423586
0.46989402448683,-0.0500217371512391
0.235607743523364,0.146800008507067
-0.222046966756845,0.211213129987292
-0.0181971169683866,0.300825310296464
0.119655168034109,0.105582646443739
0.136795805211428,-0.153843109699634
-0.0610853892968596,-0.266189535872302
0.0999212115197437,0.164102529128827
0.145733947900194,0.241214438004437
-0.284591172469936,0.0302502810635763
0.0714420219206762,-0.134158415519732
-0.184880738094939,-0.0231551346395369
0.410631720939523,-0.157652286982093
0.434130847698427,-0.0979372004052238
-0.12713474061765,0.166739757449262
0.183263510633347,-0.11644996267012
-0.0406017291502479,0.369963339915199
0.37882928823472,0.0186403149765122
0.0725791212882606,-0.132074857926573
0.168656620871888,0.320656698456576
0.123572845731873,-0.135594342959214
0.287047616834151,0.000907964155660648
0.00246061088654754,-0.370316281149299
0.217378842184889,0.225387523222324
-0.364313177718002,0.0387052466071486
0.121273068726141,0.193352140490321
-0.302147408081854,0.616352574644956
-0.221586910814201,0.16146424886494
-0.20605186496171,0.188360492895969
0.00256106712769881,-0.314064158088239
-0.0438650861634146,-0.00553642056313446
0.410622438734318,0.170033582185923
0.00840090336180006,0.220439239768526
-0.0456504726517612,0.290628107434943
0.0237420067065566,0.474476527059055
-0.16393893446238,0.0762260101599373
0.151019935934995,0.333489196272684
0.0616077173868627,0.0350457149871129
-0.0392180904562007,-0.117875396440378
-0.0139483571057687,-0.444404508234689
-0.0336265600966807,-0.0157021782853891
0.330991795566826,-0.0235583667396166
-0.349290175536938,-0.113055763464362
-0.0240263745976972,-0.111893034894998
0.247488093064348,0.051972307406333
-0.0434016487394884,-0.0272369347519965
0.0484665704150509,-0.297969479009592
-0.212363095752501,-0.342687467684542
-0.245652726805218,0.0451996028971511
-0.0861615249441546,0.418998878313762
-0.131486636381925,-0.362105663157714
0.303482962554312,-0.393269172077157
0.0887144541378972,-0.199929273940371
0.253426577347027,0.475411860860763
0.0224799090539294,-0.0884197964027569
-0.130537970608644,-0.190972277539415
0.152445118137342,-0.201188396667153
0.382354010706872,-0.367812326513219
-0.185052736797275,-0.33050772508069
0.032376804942808,-0.0564570258468383
0.424298570484249,-0.119199773863136
0.0577018294241937,0.196732865905047
0.24135417636428,-0.12783597992457
0.0971019726252639,-0.0117981486059091
0.144000334963338,-0.0380481102491614
-0.101593436147901,-0.406049059984195
0.193617959453578,0.0272282478711575
0.239343836885912,-0.015230246756262
-0.057001754159713,-0.27742671923373
-0.00403626536025844,-0.663913153366939
0.0543261534778455,-0.32602114449777
-0.407182391005719,-0.17972415711542
-0.0429340699795255,-0.0508826429398249
0.534476244101836,0.203403752460662
0.0367192812079433,0.0731916316070662
0.042634907223885,0.081573318232935
-0.185994191529537,-0.16548040625518
-0.0890173990538419,-0.266053809930131
0.462456504801287,-0.10176539312298
0.0659108674207306,0.370841883497923
0.243431596478838,0.24727039391779
-0.0535714234277219,0.0250446999753279
-0.0873847246172348,0.0233651330957292
-0.309552195494318,-0.43093101366191
-0.621253128243425,0.119973101337368
0.131987587913428,-0.228043389040005
0.0380004634047947,-0.399384614345752
-0.0597827964099419,-0.234251715243211
-0.301562630343073,0.0517625155327326
-0.072441563361894,-0.343732833670038
0.603576019851713,-0.276132805192617
0.21528664179234,0.251462870460173
0.0227953088682093,0.056561280043753
-0.291490979856751,-0.134366305197907
0.237891344904146,-0.620139168968435
-0.31605241806301,0.175280376366637
-0.182455231952478,-0.173408166537327
-0.371363196212958,0.372819539578292
0.408522015432147,-0.019036571096046
-0.134205759188391,-0.0307337034098059
-0.0712813458399023,0.34397861191609
0.23183734308541,-0.344686934890244
0.0609379657936468,0.361609433109172
0.139711108112061,0.207469263356686
0.145364031735265,0.180375992152184
0.290391713589003,0.0604712743268593
-0.253783736040287,0.132172109147317
-0.11515002022627,0.0262144442370198
0.243340025852969,-0.0960383670969126
0.203871459229948,0.0946022404432791
0.438895477110749,0.495566323137906
-0.010206466206415,-0.335247196012417
0.0902277569461313,-0.0926582526300689
0.0178545483616128,0.176142312184269
-0.0363987484061732,-0.0333158675313839
0.00416853128789744,-0.0464559491719369
0.0953770414019447,-0.137569044084617
0.0116788124383912,0.157715382607765
-0.0310614963845747,-0.0573009004856993
0.245690626376427,-0.582991110824796
0.168236863483253,-0.33734257569723
0.0969622707868358,-0.254429019626785
0.103769247040532,0.154352539113864
0.100004980638202,-0.405583457294857
0.375169043867021,-0.389259701149088
-0.218418056967811,0.136552000771627
-0.234333724661241,-0.113363438296839
0.195846168056764,0.198501964564694
0.129187387153894,0.0148656044759028
0.225334892674273,0.623037538656729
-0.236450478052844,0.118590591242867
-0.114090845781728,-0.190215993371544
-0.322739325080548,-0.365210510026802
-0.170609667420776,0.311909021132374
-0.11473908429033,-0.147768535015282
-0.0240971439911753,0.0320253116655359
-0.0345999807553278,0.0793271748342597
0.690115023215716,-0.0796151312813988
-0.633594462196788,0.386741978670788
0.110008255500426,0.0249981429529597
0.662326210663017,-0.479940149774663
-0.177487821586362,-0.480860309570953
0.174824035213823,-0.059039073354039
-0.271660339932406,0.247750604939513
-0.176759312735148,-0.194201073459266
-0.05169964038122,0.144625623545148
-0.351058013048034,0.0901521279954203
-0.56534142112748,-0.377987931240246
0.181182534739356,0.00714916097358926
-0.21611719489817,-0.0871354611175753
0.115449058146888,0.0314016928727424
0.0317660778122114,0.288075990964285
0.0308683596113291,-0.0223891696239166
0.163105998464468,0.0736177247886399
0.261866620150255,0.324786409282916
-0.182342598470303,-0.138022860520648
0.0853945730460118,-0.0770910563459598
-0.269788570824554,0.372456582267914
0.282558778655143,-0.0370136036999584
-0.184611209641595,0.147212725165702
-0.367627969849783,0.13168691346174
-0.23783173829132,0.0789109491474822
0.119806776139394,-0.143790690653026
-0.0690843770589174,-0.132281243916726
-0.0518791599032313,-0.392031630151215
-0.249946893191258,-0.16309749949805
-0.354461172560543,0.406070055089526
0.111990883087996,-0.233628703594953
-0.239077997697854,0.155384738588118
-0.0528409141185252,-0.311408781464512
-0.0211854889505939,0.0266367304952182
0.128247124944852,0.00689946916315191
-0.33148320965934,0.346884622484597
-0.179257176173924,0.445133190480765
0.324613526728373,-0.386606665605985
-0.421516998721319,0.376575159383253
-0.131709116954533,0.096449759528287
-0.0678757474589564,0.010929135594069
0.0815453477308783,0.172755300654398
-0.203697958883602,-0.286688413900139
0.152563670384656,0.0397517918492073
-0.108351261406224,-0.046190035270584
0.012402028505593,-0.278850596181545
-0.0770143968298052,-0.342263741329837
0.221525128381302,-0.114990861719075
0.295573547839295,-0.0653669745984033
0.0199268984381183,-0.0112652476425399
0.196988004278398,-0.311927345435074
0.0455818935572508,-0.152506120730327
0.286161728258052,-0.132855375509907
-0.368762769838133,-0.0496451229953728
-0.246015389579232,0.333168854850005
0.0156297802186824,-0.500303422861364
0.484550855178061,-0.252875604836332
-0.132356969042026,0.266494822515905
-0.0529458642970304,-0.240480263585457
-0.242471115393667,0.313533268065654
0.676685459699212,0.288326849200375
-0.00309126166312763,-0.237712223119884
-0.00781160655841484,-0.306837853518591
-0.185827656842692,-0.655649340198402
-0.184127408810402,0.141910171190756
-0.0273500080823853,0.18185676296362
0.111052013988062,-0.179361171322775
-0.0278296480472668,-0.336156931889356
0.000309134835425058,-0.105723418104287
-0.112642769755525,-0.135377242709638
0.17898249108648,0.136909396517822
0.124440827065358,-0.128068170558988
0.230358182399342,0.135327934843162
0.0861120968106904,0.241797291281729
-0.00169737674393104,0.299779848761312
0.391315469570403,0.133584030399815
-0.00601692610480548,-0.116340134002812
0.122219200433959,0.214448891843813
-0.23493507212128,-0.18758235953033
-0.142434123907719,0.157386250098855
-0.455396347259877,0.0907230592111667
0.301001602278551,-0.140642674058608
0.0232546299503219,-0.0479163730129826
-0.205373841293966,0.135571717683548
0.0473512323343585,-0.338668097888744
-0.436049387604433,0.264913204830791
-0.185720128097758,0.0733034733559987
-0.587772794035472,0.295622605253068
0.303648891938701,-0.0999901859553543
-0.532021115308407,0.178537394957496
0.0390005929039188,-0.366849905533022
-0.166203122171733,-0.0699050765645091
0.0580019296251036,-0.0474023636873083
0.0268975857746984,-0.425457384019623
0.30301514334064,-0.629936155930909
-0.432045528190088,0.26285259532272
0.351936528414667,-0.412417186201521
0.0939526836570629,-0.122515348691052
-0.280833408997101,-0.248561079781938
0.19506387882513,-0.0030255643580615
-0.0996132121705476,-0.293582084287684
0.0392489777445796,0.497606603642537
0.177321424609405,-0.463009190320409
-0.136155230382887,0.0540277793230837
0.289436462465237,-0.280740111395326
0.107634077376609,-0.122143701624764
0.178466352085117,0.191568120809663
0.00965912100914167,0.290310794903778
-0.326737134769739,0.141188914557194
-0.829898126242065,-0.160377288237196
0.276974927773333,0.245909718875565
0.289908488759736,-0.101201795794497
0.320484301648198,0.264140173324039
-0.0785798726152567,0.0756903013143898
-0.0246407439060905,0.212280894369756
-0.178110355481854,-0.125726051061144
-0.158284783582162,-0.0337880061486746
0.200058575874242,0.00137826540866964
0.200678175990049,0.115114730403882
0.0951957659800496,0.248341858390158
0.112823857095476,-0.245985893942519
0.0717370616483839,0.388361657090897
0.0888319218798544,0.264753916519585
-0.455013826671053,-0.334981318671908
0.432062296395784,0.46088312386669
-0.0357641366965272,-0.167484452134951
-0.0947778604398656,0.0527963383290803
0.134826120853981,-0.180261751679018
0.159613091989169,-0.16972855215643
0.20528937436081,0.238777167645319
0.0309052304352489,-0.0928484493760755
-0.134230543023334,-0.204513042486191
0.442991966351824,0.14868329248208
0.551263784948867,0.325738782952785
-0.0784345083992325,-0.208375895758657
0.068260552062347,-0.312187441435393
-0.189708081857682,0.333666821164223
-0.0822856736117581,0.0882961291692872
0.049535577431223,0.250387960776219
-0.492207758416852,0.0556263406859938
0.682628557201128,0.225211246930052
0.180099753457412,-0.168140944812966
0.253146884096549,-0.0516363498526303
-0.114019975501609,-0.420732217258616
0.318606200781071,-0.138344626917956
-0.209397343347407,-0.502263174078696
0.108930530812025,0.0623807078501798
0.0719247834818322,0.11117456693791
-0.00832683441443073,0.204529189632202
0.0611743873637236,0.0288068105615906
-0.19131175677327,0.0608185735599942
0.132751495963373,0.126982234536603
0.363533684423313,-0.619365306766562
0.358818587631338,0.0648371997399244
0.201429253351485,-0.167314248009313
0.100878710729023,-0.152675489258146
-0.379335626794427,0.214899384618867
-0.2483921739314,-0.193460529283143
0.261868785994669,0.662378704914738
-0.0439286696073308,-0.100650365644082
0.33688719502698,0.147181448318549
0.0243392681659137,0.416024862233862
0.203425151323261,-0.193084530496438
-0.35294413779745,0.368723024115663
0.487923906352277,-0.257754633236966
-0.456098303486755,0.246782222654662
0.222307454426681,0.00772718074526885
-0.0736956096266582,-0.283284465868027
0.143906597485903,0.0380468194474797
0.431876217872423,-0.481956887107857
0.184507054730933,-0.0966852300434634
0.162781837155683,-0.0490403317331146
-0.225350244413501,0.339688557073353
-0.232706043720465,0.210131782216616
0.0264739908635535,-0.359191417321232
0.576210146088689,0.135084039791272
0.150645860554016,-0.336459153745188
-0.0789343129813109,0.30945252166425
0.371947462948019,0.156235234474068
-0.172704967864081,-0.254768372609938
0.299716093822953,0.0747001472155231
-0.55282634252664,0.0804035859593864
0.230628488124762,-0.157473079865506
0.149834016896569,-0.16778561940763
0.0756465831376909,-0.260021835953959
0.141845021228542,0.00412226011752756
0.160402999347561,0.343667253082642
-0.317988100299449,0.165943225396719
0.0113371542575465,0.231098160912707
-0.0817739010077018,-0.349186918480947
-0.22780363023272,0.0510930804694997
0.0698933923987473,-0.577945870429256
-0.322194411239433,-0.186777974863101
0.427785433328818,-0.405214195398524
-0.0387554215669496,0.0458949649422441
0.137805785113281,-0.229393885763193
-0.0778345360312374,-0.720820424775207
0.186967810593645,0.302398476736308
0.207351492103153,-0.0664228622474104
0.522898112042871,0.174485216296957
0.0514193593668277,-0.167375278358671
-0.230819086421242,-0.28702013924558
0.00933341028795885,-0.220189277692722
0.160995952035242,-0.0470402028955845
0.110357041958987,-0.22834189685929
-0.344872056555961,-0.00988846245832445
0.0500595669020726,-0.334865021306384
0.0167160742934097,0.105132868060651
-0.164653376578708,-0.0253944962132832
-0.175646911284332,0.325964066553733
-0.019914321723585,-0.193412325797519
-0.270699228741804,-0.0706806092951406
0.00255647074065227,0.111603868785895
0.106660580899289,0.0331557507983992
-0.23092827434853,-0.333284166664984
0.0611623009745423,0.410713765880014
0.0590581649928983,0.0142045414781095
-0.442247278660661,-0.259369848063436
0.364852002675148,-0.297956952524404
-0.00409500146689273,-0.193836592668611
-0.17664424204937,-0.377309813508307
-0.115460640062168,0.213120686263965
-0.050226835705402,0.170886070674146
-0.00524464341029203,-0.0501214908898032
-0.144806894322504,-0.204747374799253
0.387751695321935,-0.275115814404669
-0.00141223672670909,-0.0759357295302584
0.472450216841208,0.288319620242568
0.0471397636485941,-0.105812343386648
-0.495999561768805,0.230360769015847
-0.180624464197315,0.0930487754754231
0.147854751311615,-0.0882418192198951
-0.00337707760852804,-0.328777596957608
-0.173783836084122,0.137293664224884
0.296846932007828,-0.436503805060845
0.0213745896256103,0.0633463042819313
-0.353040043811878,-0.254622650541827
0.166845432162389,-0.125449766382018
0.089459538134174,-0.194618725645463
